ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Сафронова Татьяна Владимировна,Казахстан,N 9984248,359-134-797 74,4063 7601 6193 6552,Сбербанк,MasterCard,"Потеря оргазма, Эректильная дисфункция",Сексопатолог,2024-10-29T13:30:32+03:00,Гормональные исследования,2024-10-30T11:18:42+03:00,4505.0
Семенов Артем Трофимович,Россия,1937 471573,635-142-842 91,3563 6631 9397 2933,Сбербанк,Мир,Боль при мочеиспускании,Уролог,2024-01-05T16:28:52+03:00,"ПЦР на инфекции, УЗИ почек, Общий анализ мочи",2024-01-07T20:13:07+03:00,10753.0
Семенов Артем Трофимович,Россия,1937 471573,635-142-842 91,3563 6631 9397 2933,Сбербанк,Мир,"Одышка, Заложенность носа, Чихание",Уролог,2024-12-05T18:37:05+03:00,"Аллергопробы, Общий анализ крови",2024-12-08T10:45:01+03:00,8712.0
Семенов Валентин Николаевич,Казахстан,N 3570611,170-862-719 19,5033 1832 7406 6654,Сбербанк,Visa,"Сыпь, Онемение кожи, Зуд",Аллерголог,2023-12-29T19:48:06+03:00,"КТ, МРТ, УЗИ",2024-01-01T13:21:07+03:00,8623.0
Семенов Валентин Николаевич,Казахстан,N 3570611,170-862-719 19,5033 1832 7406 6654,Сбербанк,Visa,"Сыпь, Онемение кожи, Зуд",Аллерголог,2024-10-12T15:30:53+03:00,"Биопсия кожи, Общий анализ крови, Соскоб кожи",2024-01-01T13:21:07+03:00,8623.0
Семенов Валентин Николаевич,Казахстан,N 3570611,170-862-719 19,5033 1832 7406 6654,Сбербанк,Visa,"Чихание, Одышка",Аллерголог,2024-10-12T15:30:53+03:00,"Кожные тесты на аллергены, Иммуноглобулин Е",2025-01-19T12:46:55+03:00,8623.0
Семенов Валерий Иванович,Россия,2090 243874,709-583-940 76,1540 1659 8946 8042,ВТБ,Мир,"Покраснение кожи, Сыпь, Зуд, Выделения",Эндокринолог,2023-05-26T19:15:18+03:00,"Анализ на ревматоидный фактор, МРТ суставов, Общий анализ крови",2023-05-29T13:41:16+03:00,11062.0
Семенов Валерий Иванович,Россия,2090 243874,709-583-940 76,1540 1659 8946 8042,ВТБ,Мир,"Покраснение кожи, Сыпь, Зуд, Выделения",Дерматовенеролог,2023-10-23T13:32:28+03:00,"Анализ на ревматоидный фактор, МРТ суставов, Общий анализ крови",2023-10-26T15:31:54+03:00,11062.0
Семенов Валерий Иванович,Россия,2090 243874,709-583-940 76,1540 1659 8946 8042,ВТБ,Мир,"Боль в суставах, Онемение",Хирург-ортопед,2024-07-27T19:03:19+03:00,"Анализ на ревматоидный фактор, МРТ суставов, Общий анализ крови",2024-07-30T16:35:59+03:00,11062.0
Семенов Валерий Иванович,Россия,2090 243874,709-583-940 76,1540 1659 8946 8042,ВТБ,Мир,Боль в пояснице,Уролог,2024-09-03T09:24:21+03:00,"ПЦР на инфекции, Анализ мочи по Нечипоренко, УЗИ почек",2024-09-06T20:49:26+03:00,11062.0
Семенов Валерий Иванович,Россия,2090 243874,709-583-940 76,1540 1659 8946 8042,ВТБ,Мир,Боль в пояснице,Дерматовенеролог,2024-09-03T09:24:21+03:00,"ПЦР на ИППП, Общий анализ крови",2024-09-06T20:49:26+03:00,9672.0
Семенов Виталий Александрович,Беларусь,GD 7739065,205-759-957 68,6023 9075 1971 2523,Тинькофф,MasterCard,"Тревожность, Депрессия",Психотерапевт,2023-11-30T08:09:33+03:00,Общий анализ крови,2023-12-03T09:00:26+03:00,6967.0
Семенов Виталий Александрович,Беларусь,GD 7739065,205-759-957 68,6023 9075 1971 2523,Тинькофф,MasterCard,"Онемение, Боль в суставах",Психотерапевт,2024-05-24T17:43:26+03:00,Общий анализ крови,2024-05-26T16:17:55+03:00,6071.0
Семенов Виталий Александрович,Беларусь,GD 7739065,205-759-957 68,6023 9075 1971 2523,Тинькофф,MasterCard,"Озноб, Утомляемость",Иммунолог,2025-01-01T17:17:25+03:00,"Анализ на иммуноглобулины, ПЦР на вирусы, Общий анализ крови",2025-01-04T15:14:27+03:00,7085.0
Семенов Виталий Александрович,Беларусь,GD 7739065,205-759-957 68,6023 9075 1971 2523,Тинькофф,MasterCard,"Проблемы с дыханием, требующая обезболивания, Боль",Анестезиолог,2025-02-10T10:06:58+03:00,"Анализ на иммуноглобулины, ПЦР на вирусы, Общий анализ крови",2025-02-12T14:51:09+03:00,4154.0
Семенов Георгий Остапович,Казахстан,N 6960945,712-344-412 29,,,Visa,Рвота,,,"Общий анализ крови, Иммуноферментный анализ (ИФА)",,11565.0
Семенов Гордей Яковлевич,Казахстан,N 8718785,145-200-880 19,3588 4879 8368 1762,Альфа-Банк,Visa,Боль в области трансплантата,Трансплантолог,2023-05-23T19:10:00+03:00,"Коагулограмма, Общий анализ крови, Биохимический анализ крови",2023-05-25T20:07:43+03:00,11956.0
Семенов Гордей Яковлевич,Казахстан,N 8718785,145-200-880 19,3588 4879 8368 1762,Альфа-Банк,Visa,"Головная боль, Нарушение сна",Невролог,2023-08-12T17:50:49+03:00,"Коагулограмма, Общий анализ крови, Биохимический анализ крови",2023-08-14T11:02:55+03:00,11956.0
Семенов Гордей Яковлевич,Казахстан,N 8718785,145-200-880 19,3588 4879 8368 1762,Альфа-Банк,Visa,"Частое мочеиспускание, Отеки, Боль в пояснице",Нефролог,2023-08-28T08:46:14+03:00,"Коагулограмма, Общий анализ крови, Биохимический анализ крови",2023-08-30T09:51:29+03:00,3083.0
Семенов Гордей Яковлевич,Казахстан,N 8718785,145-200-880 19,3588 4879 8368 1762,Альфа-Банк,Visa,"Частое мочеиспускание, Отеки, Боль в пояснице",Нефролог,2024-01-19T13:04:42+03:00,"Рентген, Анализ на ревматоидный фактор, Общий анализ крови",2024-01-22T21:00:04+03:00,5740.0
Семенов Гордей Яковлевич,Казахстан,N 8718785,145-200-880 19,3588 4879 8368 1762,Альфа-Банк,Visa,Изжога,Гастроэнтеролог,2024-12-06T16:13:18+03:00,УЗИ органов брюшной полости,2024-01-22T21:00:04+03:00,4838.0
Семенов Григорий Ростиславович,Россия,9472 643259,428-417-339 26,4054 8810 9123 2916,Сбербанк,Visa,Отек десен,Сосудистый хирург,2023-07-09T12:32:14+03:00,"УЗИ сосудов, Ангиография",2023-07-11T17:57:38+03:00,4955.0
Семенов Григорий Ростиславович,Россия,9472 643259,428-417-339 26,4054 8810 9123 2916,Сбербанк,Visa,Отек десен,Нарколог,2023-09-15T12:48:24+03:00,Анализ на наркотики,2023-07-11T17:57:38+03:00,4257.0
Семенов Григорий Ростиславович,Россия,9472 643259,428-417-339 26,4054 8810 9123 2916,Сбербанк,Visa,Отек десен,Стоматолог,2024-07-12T16:18:12+03:00,"Аллергопробы, Панорамный снимок зубов, Биохимический анализ крови",2023-07-11T17:57:38+03:00,4257.0
Семенов Григорий Ростиславович,Россия,9472 643259,428-417-339 26,4054 8810 9123 2916,Сбербанк,Visa,"Боль в груди, Выделения из сосков, Опухоли",Маммолог,2024-09-08T19:48:21+03:00,"Биопсия, УЗИ молочных желез",2024-09-11T16:36:20+03:00,4257.0
Семенов Демьян Макарович,Беларусь,KT 6221751,627-421-175 87,1875 2489 3528 8155,Альфа-Банк,MasterCard,,Физиотерапевт,2024-07-24T09:04:52+03:00,"Рентген, УЗИ суставов, МРТ",2024-07-26T16:44:11+03:00,7864.0
Семенов Демьян Макарович,Беларусь,KT 6221751,627-421-175 87,1875 2489 3528 8155,Альфа-Банк,MasterCard,,Нефролог,2025-02-07T15:50:18+03:00,"Рентген, УЗИ суставов, МРТ",2025-02-08T11:27:47+03:00,5418.0
Семенов Евгений Максимович,Казахстан,N 8428936,816-184-433 98,5188 4478 8082 9535,Сбербанк,Visa,,Сурдолог,2023-11-19T19:12:46+03:00,Аудиограмма,2023-11-20T16:10:32+03:00,6202.0
Семенов Евгений Максимович,Казахстан,N 8428936,816-184-433 98,5188 4478 8082 9535,Сбербанк,Visa,,Анестезиолог,2024-09-16T21:26:32+03:00,Аудиограмма,2024-09-19T11:20:24+03:00,6202.0
Семенов Игнат Гордеевич,Казахстан,N 5736019,208-185-572 92,5161 1662 4553 2314,Сбербанк,Visa,Тревожность,Психиатр,2023-07-23T09:53:15+03:00,"Психологические тесты, Гормональные исследования, Общий анализ крови",2023-07-24T09:30:40+03:00,8365.0
Семенов Игнат Гордеевич,Казахстан,N 5736019,208-185-572 92,5161 1662 4553 2314,Сбербанк,Visa,"Лихорадка, Потливость, Бледность кожи",Гематолог,2024-08-13T21:02:04+03:00,Коагулограмма,2024-08-16T08:09:34+03:00,8365.0
Семенов Игнат Гордеевич,Казахстан,N 5736019,208-185-572 92,5161 1662 4553 2314,Сбербанк,Visa,"Частые инфекции, Озноб, Лихорадка, Утомляемость",Иммунолог,2024-08-26T16:03:59+03:00,"Общий анализ крови, Анализ на иммуноглобулины",2024-08-28T21:50:12+03:00,3247.0
Семенов Игорь Анатольевич,Беларусь,OY 7882076,670-955-117 92,8233 9365 1158 8021,Сбербанк,Мир,Затуманенное зрение,Офтальмолог,2024-02-21T17:42:27+03:00,"Проверка остроты зрения, Оптическая когерентная томография",2024-02-22T11:44:03+03:00,7524.0
Семенов Игорь Анатольевич,Беларусь,OY 7882076,670-955-117 92,8233 9365 1158 8021,Сбербанк,Мир,"Боли внизу живота, Нарушение менструального цикла, Выделения",Гинеколог,2025-03-06T09:12:21+03:00,"Цитологическое исследование, Мазок на флору, УЗИ органов малого таза",2025-03-08T17:20:42+03:00,8174.0
Семенов Игорь Анатольевич,Беларусь,OY 7882076,670-955-117 92,8233 9365 1158 8021,Сбербанк,Мир,Тревожность,Психотерапевт,2025-03-06T09:12:21+03:00,"ЭЭГ, Гормональные исследования",2024-04-15T08:39:04+03:00,8174.0
Семенов Игорь Иванович,Беларусь,ZT 0196745,253-490-584 33,2078 9199 3190 1890,Альфа-Банк,Мир,"Желтуха, Боль в правом подреберье, Темная моча",Гепатолог,2023-07-15T15:18:03+03:00,УЗИ печени,2023-07-18T16:00:59+03:00,4303.0
Семенов Игорь Иванович,Беларусь,ZT 0196745,253-490-584 33,2078 9199 3190 1890,Альфа-Банк,Мир,"Желтуха, Боль в правом подреберье, Темная моча",Гепатолог,2023-11-12T12:32:49+03:00,УЗИ печени,2023-11-13T08:46:36+03:00,2416.0
Семенов Игорь Иванович,Беларусь,ZT 0196745,253-490-584 33,2078 9199 3190 1890,Альфа-Банк,Мир,"Желтуха, Боль в правом подреберье, Темная моча",Онколог,2023-12-25T13:56:26+03:00,"Анализ на онкомаркеры, МРТ или КТ",2023-12-27T09:54:08+03:00,6960.0
Семенов Игорь Иванович,Беларусь,ZT 0196745,253-490-584 33,2078 9199 3190 1890,Альфа-Банк,Мир,"Боль в пояснице, Боль при мочеиспускании",Уролог,2023-12-31T21:49:33+03:00,"Анализ мочи по Нечипоренко, УЗИ почек",2024-01-03T17:24:06+03:00,6960.0
Семенов Игорь Иванович,Беларусь,ZT 0196745,253-490-584 33,2078 9199 3190 1890,Альфа-Банк,Мир,"Опухоли, Боль в груди",Маммолог,2024-12-16T11:11:42+03:00,Биопсия,2024-12-19T14:21:12+03:00,11039.0
Семенов Кирилл Альбертович,Беларусь,OM 1714615,229-276-418 95,6025 7062 6460 8024,Альфа-Банк,Visa,"Нарушение осанки, Онемение",Мануальный терапевт,2024-06-27T16:11:46+03:00,"Рентген, Общий анализ крови",2024-06-30T09:49:45+03:00,9272.0
Семенов Кирилл Альбертович,Беларусь,OM 1714615,229-276-418 95,6025 7062 6460 8024,Альфа-Банк,Visa,"Частое мочеиспускание, Боль при мочеиспускании",Мануальный терапевт,2024-11-23T12:02:38+03:00,ПЦР на инфекции,2024-11-24T15:21:17+03:00,9272.0
Семенов Кирилл Альбертович,Беларусь,OM 1714615,229-276-418 95,6025 7062 6460 8024,Альфа-Банк,Visa,"Одышка, Кашель",Пульмонолог,2025-02-11T20:03:15+03:00,Рентген грудной клетки,2025-02-12T21:49:41+03:00,9272.0
Семенов Константин Моисеевич,Казахстан,N 9302810,905-102-541 27,1325 5980 8598 7563,Сбербанк,MasterCard,Лихорадка,Гематолог,2023-12-12T17:40:16+03:00,"Анализ на тромбоциты, Коагулограмма",2023-12-15T19:45:52+03:00,11263.0
Семенов Константин Моисеевич,Казахстан,N 9302810,905-102-541 27,1325 5980 8598 7563,Сбербанк,MasterCard,"Гнойные выделения, Острая боль в пояснице, Боль в животе",Хирург,2025-03-06T19:51:40+03:00,"Анализ на тромбоциты, Коагулограмма",2025-03-07T15:36:21+03:00,11177.0
Семенов Константин Моисеевич,Казахстан,N 9302810,905-102-541 27,1325 5980 8598 7563,Сбербанк,MasterCard,"Нарушение сна, Онемение, Головная боль",Невролог,2025-03-25T19:39:49+03:00,"МРТ головного мозга, ЭЭГ, Доплерография сосудов шеи",2025-03-28T16:46:01+03:00,7764.0
Семенов Константин Моисеевич,Казахстан,N 9302810,905-102-541 27,1325 5980 8598 7563,Сбербанк,MasterCard,"Отек, Переломы",Травматолог,2025-03-25T19:39:49+03:00,"МРТ головного мозга, ЭЭГ, Доплерография сосудов шеи",2024-01-01T09:12:04+03:00,2248.0
Семенов Леонид Станиславович,Беларусь,CW 0225002,548-672-447 25,6606 5830 2991 1102,Альфа-Банк,Мир,"Потливость, Бледность кожи, Слабость",Гематолог,2023-07-04T18:07:16+03:00,Анализ на тромбоциты,2023-07-06T21:11:31+03:00,3664.0
Семенов Леонид Станиславович,Беларусь,CW 0225002,548-672-447 25,6606 5830 2991 1102,Альфа-Банк,Мир,"Потливость, Бледность кожи, Слабость",Гематолог,2024-09-13T13:15:55+03:00,"Анализ на пищевую непереносимость, Глюкоза крови, Биохимический анализ крови",2024-09-15T08:21:22+03:00,3664.0
Семенов Леонид Станиславович,Беларусь,CW 0225002,548-672-447 25,6606 5830 2991 1102,Альфа-Банк,Мир,"Выделения, Зуд, Сыпь, Покраснение кожи",Гематолог,2024-12-27T20:40:50+03:00,Общий анализ крови,2024-12-30T11:11:10+03:00,5078.0
Семенов Леонид Станиславович,Беларусь,CW 0225002,548-672-447 25,6606 5830 2991 1102,Альфа-Банк,Мир,"Акне, Сыпь, Покраснение кожи",Косметолог,2024-12-27T20:40:50+03:00,Общий анализ крови,2025-02-07T17:54:55+03:00,5078.0
Семенов Макар Константинович,Казахстан,N 5293331,390-965-514 35,1661 2284 8683 4849,Альфа-Банк,MasterCard,"Боль в животе, Гнойные выделения",Хирург,2023-09-18T11:28:02+03:00,МРТ или КТ,2023-09-21T21:47:53+03:00,4171.0
Семенов Макар Константинович,Казахстан,N 5293331,390-965-514 35,1661 2284 8683 4849,Альфа-Банк,MasterCard,"Отек десен, Зубная боль, Гнойные выделения",Стоматолог,2024-07-13T16:12:20+03:00,"Аллергопробы, Биохимический анализ крови, Панорамный снимок зубов",2023-09-21T21:47:53+03:00,2334.0
Семенов Макар Константинович,Казахстан,N 5293331,390-965-514 35,1661 2284 8683 4849,Альфа-Банк,MasterCard,"Боль в суставах, Одышка, Слабость",Гериатр,2024-11-28T21:20:53+03:00,"ЭКГ, Биохимический анализ крови",2024-11-30T12:01:19+03:00,4537.0
Семенов Макар Константинович,Казахстан,N 5293331,390-965-514 35,1661 2284 8683 4849,Альфа-Банк,MasterCard,"Отеки, Боль в ногах",Флеболог,2025-03-14T11:06:05+03:00,"Коагулограмма, Общий анализ крови, Ангиография",2024-11-30T12:01:19+03:00,9769.0
Семенов Матвей Петрович,Казахстан,N 4449477,314-873-250 28,4178 3693 6623 5587,,Visa,,,2024-02-24T18:40:21+03:00,"Панорамный снимок зубов, Аллергопробы",2024-02-27T20:44:14+03:00,4749.0
Семенов Михаил Фёдорович,Казахстан,N 6373553,693-257-302 37,6651 6556 2620 5195,,MasterCard,"Нарушение сна, Головокружение",Невролог,2023-05-31T17:06:00+03:00,МРТ головного мозга,2025-03-27T16:13:35+03:00,11207.0
Семенов Михаил Фёдорович,Казахстан,N 6373553,693-257-302 37,6651 6556 2620 5195,,MasterCard,"Нарушение сна, Головокружение",Ревматолог,2025-03-25T17:39:09+03:00,Общий анализ крови,2025-03-27T16:13:35+03:00,3323.0
Семенов Никон Александрович,Россия,9051 732596,545-765-320 98,6765 3868 1417 4514,Сбербанк,Visa,Потливость,Эндокринолог,2023-06-11T17:24:48+03:00,ТТГ (тиреотропный гормон),2023-06-14T15:23:43+03:00,6698.0
Семенов Никон Александрович,Россия,9051 732596,545-765-320 98,6765 3868 1417 4514,Сбербанк,Visa,Потеря аппетита,Паразитолог,2024-06-01T15:09:00+03:00,ТТГ (тиреотропный гормон),2024-06-03T09:46:46+03:00,7274.0
Семенов Никон Вадимович,Казахстан,N 6039629,483-682-641 33,3225 9014 5768 9045,Альфа-Банк,Visa,Частые заболевания,Эпидемиолог,2024-03-11T09:51:30+03:00,"ПЦР на инфекции, Общий анализ крови",2024-03-14T20:28:27+03:00,11705.0
Семенов Никон Вадимович,Казахстан,N 6039629,483-682-641 33,3225 9014 5768 9045,Альфа-Банк,Visa,Выявление опухолей,Радиолог,2024-03-11T09:51:30+03:00,"Рентген, УЗИ, КТ",2024-03-14T20:28:27+03:00,4045.0
Семенов Ростислав Маркович,Россия,4586 640643,,6891 3285 1357 1051,Сбербанк,Visa,,Терапевт,2024-05-25T16:19:47+03:00,Общий анализ крови,2024-05-27T11:26:52+03:00,5461.0
Семенов Руслан Антонович,Россия,2541 868892,947-235-200 78,8632 9082 4007 6240,Сбербанк,MasterCard,Боль в суставах,Физиотерапевт,2024-08-21T21:27:04+03:00,УЗИ суставов,2024-08-24T10:57:57+03:00,4147.0
Семенов Руслан Антонович,Россия,2541 868892,947-235-200 78,8632 9082 4007 6240,Сбербанк,MasterCard,Боль в суставах,Хирург-ортопед,2025-04-29T10:48:32+03:00,Рентген,2025-04-30T21:47:47+03:00,4147.0
Семенов Тимофей Святославович,Казахстан,N 0433062,533-753-510 33,8808 8399 8798 1942,Сбербанк,Visa,"Опухоли, Боль в груди, Выделения из сосков",Маммолог,2023-07-02T13:20:00+03:00,"Общий анализ крови, Биопсия, УЗИ молочных желез",2023-07-05T18:09:36+03:00,5771.0
Семенов Тимофей Святославович,Казахстан,N 0433062,533-753-510 33,8808 8399 8798 1942,Сбербанк,Visa,"Лихорадка, Бледность кожи, Потливость",Гематолог,2024-04-02T20:43:41+03:00,"Общий анализ крови, Биопсия, УЗИ молочных желез",2024-04-05T14:53:13+03:00,5771.0
Семенов Ярослав Ярославович,Россия,7591 836061,632-465-882 87,7385 9648 7953 2331,Альфа-Банк,MasterCard,"Боль в животе, Потеря аппетита, Лихорадка",Паразитолог,2023-05-23T18:17:28+03:00,Анализ на яйца глист,2024-07-02T12:28:23+03:00,9057.0
Семенов Ярослав Ярославович,Россия,7591 836061,632-465-882 87,7385 9648 7953 2331,Альфа-Банк,MasterCard,"Боль в суставах, Травмы костей, Онемение",Паразитолог,2024-06-30T10:20:13+03:00,"Анализ на ревматоидный фактор, МРТ суставов",2024-07-02T12:28:23+03:00,9057.0
Семенов Ярослав Ярославович,Россия,7591 836061,632-465-882 87,7385 9648 7953 2331,Альфа-Банк,MasterCard,"Острая боль в пояснице, Гнойные выделения, Боль в животе",Хирург,2024-09-30T13:40:43+03:00,"Анализ на ревматоидный фактор, МРТ суставов",2024-10-02T12:30:15+03:00,9057.0
Семенов Ярослав Ярославович,Россия,7591 836061,632-465-882 87,7385 9648 7953 2331,Альфа-Банк,MasterCard,"Тремор, Абстинентный синдром",Нарколог,2024-09-30T13:40:43+03:00,"Анализ на ревматоидный фактор, МРТ суставов",2024-10-05T17:37:28+03:00,3964.0
Семенова Алевтина Акимовна,Казахстан,N 3828181,584-941-629 78,8706 4521 6688 6943,Сбербанк,Visa,"Тремор, Тошнота, Абстинентный синдром",Нарколог,2024-04-09T11:09:18+03:00,Психологические тесты,2024-06-28T17:18:53+03:00,2927.0
Семенова Алевтина Акимовна,Казахстан,N 3828181,584-941-629 78,8706 4521 6688 6943,Сбербанк,Visa,"Боль в пояснице, Частое мочеиспускание, Отеки",Нефролог,2024-06-25T12:24:19+03:00,Психологические тесты,2024-06-28T17:18:53+03:00,2927.0
Семенова Алевтина Дмитриевна,Беларусь,JM 2196791,981-887-943 42,7101 2552 7917 4752,Альфа-Банк,Visa,"Сыпь, Выделения, Боль при мочеиспускании",Венеролог,2023-12-27T18:26:02+03:00,"Мазок на флору, ПЦР на инфекции, Анализ на ВИЧ",2025-02-13T20:30:40+03:00,10933.0
Семенова Алевтина Дмитриевна,Беларусь,JM 2196791,981-887-943 42,7101 2552 7917 4752,Альфа-Банк,Visa,Депрессия,Психотерапевт,2024-08-20T21:31:42+03:00,"Психологические тесты, ЭЭГ, Гормональные исследования",2025-02-13T20:30:40+03:00,10933.0
Семенова Алевтина Дмитриевна,Беларусь,JM 2196791,981-887-943 42,7101 2552 7917 4752,Альфа-Банк,Visa,"Желтуха, Рвота, Тошнота",Токсиколог,2025-02-11T21:41:13+03:00,Биохимический анализ крови,2025-02-13T20:30:40+03:00,6639.0
Семенова Алевтина Дмитриевна,Беларусь,JM 2196791,981-887-943 42,7101 2552 7917 4752,Альфа-Банк,Visa,"Одышка, Боль в суставах, Слабость",Гериатр,2025-02-11T21:41:13+03:00,Биохимический анализ крови,2024-10-12T20:53:46+03:00,10181.0
Семенова Алёна Тарасовна,Беларусь,NZ 3292898,602-245-731 19,1482 3782 4395 5547,Сбербанк,MasterCard,Острая боль в спине,Офтальмолог,2024-12-10T12:01:14+03:00,Рентген,2024-12-11T17:23:28+03:00,2073.0
Семенова Алёна Тарасовна,Беларусь,NZ 3292898,602-245-731 19,1482 3782 4395 5547,Сбербанк,MasterCard,Острая боль в спине,Офтальмолог,2024-12-10T12:01:14+03:00,Рентген,2024-12-11T17:23:28+03:00,2073.0
Семенова Амира Ефимовна,Россия,9744 200619,859-699-813 48,8293 4752 1435 8197,Альфа-Банк,,,Педиатр,2024-05-01T17:08:48+03:00,Копрограмма,,5222.0
Семенова Анастасия Руслановна,Беларусь,DJ 4627917,691-798-478 69,2269 4248 3732 6931,Сбербанк,MasterCard,"Утомляемость, Озноб, Лихорадка, Частые инфекции",Иммунолог,2023-07-05T19:12:58+03:00,"Мазок на флору, УЗИ органов малого таза, Гормональные исследования",2023-07-07T20:28:17+03:00,7620.0
Семенова Анастасия Руслановна,Беларусь,DJ 4627917,691-798-478 69,2269 4248 3732 6931,Сбербанк,MasterCard,Отказ от еды,Неонатолог,2024-09-10T10:37:55+03:00,"Мазок на флору, УЗИ органов малого таза, Гормональные исследования",2024-09-12T17:53:58+03:00,9829.0
Семенова Анастасия Руслановна,Беларусь,DJ 4627917,691-798-478 69,2269 4248 3732 6931,Сбербанк,MasterCard,Покраснение кожи,Косметолог,2024-09-10T10:37:55+03:00,"Мазок на флору, УЗИ органов малого таза, Гормональные исследования",2024-09-02T14:18:04+03:00,9829.0
Семенова Анастасия Руслановна,Беларусь,DJ 4627917,691-798-478 69,2269 4248 3732 6931,Сбербанк,MasterCard,"Боли внизу живота, Нарушение менструального цикла, Выделения",Гинеколог,2024-09-10T10:37:55+03:00,"Мазок на флору, УЗИ органов малого таза, Гормональные исследования",2024-09-02T14:18:04+03:00,9829.0
Семенова Ангелина Семёновна,Россия,7625 599817,635-714-239 79,1662 3508 6049 7188,Альфа-Банк,MasterCard,"Кровотечение, Запор",Сексопатолог,2023-10-03T10:40:10+03:00,"Общий анализ крови, Мазок на инфекции",2023-10-06T09:24:03+03:00,8884.0
Семенова Ангелина Семёновна,Россия,7625 599817,635-714-239 79,1662 3508 6049 7188,Альфа-Банк,MasterCard,"Кровотечение, Запор",Проктолог,2023-10-03T10:40:10+03:00,"Общий анализ крови, Мазок на инфекции",2024-09-28T10:46:25+03:00,8884.0
Семенова Анжела Игнатьевна,Россия,3690 846097,521-996-433 59,5615 1328 4969 5601,Альфа-Банк,MasterCard,Зубная боль,Мануальный терапевт,2024-01-22T09:57:57+03:00,"УЗИ щитовидной железы, Глюкоза крови, Инсулин",2024-01-23T13:28:34+03:00,6881.0
Семенова Анжела Игнатьевна,Россия,3690 846097,521-996-433 59,5615 1328 4969 5601,Альфа-Банк,MasterCard,Зубная боль,Мануальный терапевт,2025-02-15T20:39:49+03:00,"Биохимический анализ крови, Аллергопробы",2025-02-18T14:17:09+03:00,9425.0
Семенова Анжела Игнатьевна,Россия,3690 846097,521-996-433 59,5615 1328 4969 5601,Альфа-Банк,MasterCard,"Онемение, Боль в пояснице, Нарушение осанки",Мануальный терапевт,2025-03-17T08:00:45+03:00,"Биохимический анализ крови, Аллергопробы",2025-03-18T10:04:21+03:00,9425.0
Семенова Анжела Игнатьевна,Россия,3690 846097,521-996-433 59,5615 1328 4969 5601,Альфа-Банк,MasterCard,Гнойные выделения,Хирург,2025-03-17T08:00:45+03:00,Коагулограмма,2023-12-29T14:07:40+03:00,5699.0
Семенова Варвара Платоновна,Беларусь,FQ 4173819,168-240-436 40,8238 6002 4600 4031,Сбербанк,Visa,Непереносимость продуктов,Диетолог,2023-10-21T18:21:19+03:00,Биохимический анализ крови,2024-08-19T19:02:43+03:00,11295.0
Семенова Варвара Платоновна,Беларусь,FQ 4173819,168-240-436 40,8238 6002 4600 4031,Сбербанк,Visa,Одышка,Аллерголог,2024-08-16T13:24:08+03:00,"Кожные тесты на аллергены, Общий анализ крови",2024-08-19T19:02:43+03:00,3127.0
Семенова Диана Антоновна,Россия,9573 277994,699-152-710 93,7473 7539 3435 3011,Альфа-Банк,Visa,"Боль в суставах, Травмы костей, Онемение",Хирург-ортопед,2024-02-04T13:18:31+03:00,"Общий анализ крови, МРТ суставов, Анализ на ревматоидный фактор",2024-02-06T11:08:09+03:00,9888.0
Семенова Диана Антоновна,Россия,9573 277994,699-152-710 93,7473 7539 3435 3011,Альфа-Банк,Visa,"Боль в суставах, Травмы костей, Онемение",Сексопатолог,2024-07-10T13:22:21+03:00,Гормональные исследования,2024-02-06T11:08:09+03:00,6992.0
Семенова Диана Антоновна,Россия,9573 277994,699-152-710 93,7473 7539 3435 3011,Альфа-Банк,Visa,Нарушение осанки,Мануальный терапевт,2025-01-19T15:02:59+03:00,"Электромиография, Рентген, Общий анализ крови",2025-01-20T11:20:46+03:00,11117.0
Семенова Диана Антоновна,Россия,9573 277994,699-152-710 93,7473 7539 3435 3011,Альфа-Банк,Visa,Запор,Проктолог,2025-03-10T14:52:26+03:00,"Электромиография, Рентген, Общий анализ крови",2025-03-12T14:32:06+03:00,4105.0
Семенова Евгения Иннокентьевна,Казахстан,N 3263971,409-589-400 14,4691 2894 2674 1271,Сбербанк,Visa,"Одышка, Заложенность носа, Сыпь",Аллерголог,2023-11-26T20:59:52+03:00,"Иммуноглобулин Е, Кожные тесты на аллергены, Аллергопробы",2023-11-29T10:49:54+03:00,5765.0
Семенова Евгения Иннокентьевна,Казахстан,N 3263971,409-589-400 14,4691 2894 2674 1271,Сбербанк,Visa,Лихорадка,Инфекционист,2024-08-26T18:50:58+03:00,"Биохимический анализ крови, Общий анализ крови, ПЦР на инфекции",2024-08-29T10:30:43+03:00,4754.0
Семенова Евгения Иннокентьевна,Казахстан,N 3263971,409-589-400 14,4691 2894 2674 1271,Сбербанк,Visa,Лихорадка,Мануальный терапевт,2024-12-31T20:48:30+03:00,Общий анализ крови,2025-01-02T19:47:42+03:00,6285.0
Семенова Евгения Иннокентьевна,Казахстан,N 3263971,409-589-400 14,4691 2894 2674 1271,Сбербанк,Visa,"Акне, Сыпь, Покраснение кожи",Косметолог,2024-12-31T20:48:30+03:00,Аллергопробы,2023-08-26T19:29:12+03:00,6285.0
