ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Соколова Олеся Игнатьевна,Россия,9822 834724,772-188-332 25,4896 8216 5812 3034,Сбербанк,MasterCard,"Покраснение кожи, Лихорадка, Потливость, Озноб",,2024-12-23T15:58:32+03:00,Общий анализ крови,2024-12-25T15:44:57+03:00,10082.0
Соколова Олеся Игнатьевна,Россия,9822 834724,772-188-332 25,4896 8216 5812 3034,Сбербанк,MasterCard,"Гнойные выделения, Острая боль в пояснице",,2025-03-30T11:40:07+03:00,Коагулограмма,2024-12-25T15:44:57+03:00,5346.0
Соколова Светлана Максимовна,Россия,2874 737700,389-992-302 30,4297 4447 5339 1800,Тинькофф,Мир,"Рвота, Кашель, Боль в животе",Педиатр,2024-03-07T20:36:40+03:00,"Копрограмма, Общий анализ крови, Иммуноферментный анализ (ИФА)",2024-05-09T20:31:29+03:00,9135.0
Соколова Светлана Максимовна,Россия,2874 737700,389-992-302 30,4297 4447 5339 1800,Тинькофф,Мир,Потливость,Эндокринолог,2024-05-06T16:48:10+03:00,"Инсулин, Тест на толерантность к глюкозе, Глюкоза крови",2024-05-09T20:31:29+03:00,8389.0
Соколова Светлана Максимовна,Россия,2874 737700,389-992-302 30,4297 4447 5339 1800,Тинькофф,Мир,"Нарушение сна, Тревожность, Депрессия, Утомляемость",Психиатр,2025-04-05T15:37:04+03:00,"Общий анализ крови, Психологические тесты",2025-04-08T21:41:55+03:00,9606.0
Соколова Светлана Максимовна,Россия,2874 737700,389-992-302 30,4297 4447 5339 1800,Тинькофф,Мир,"Нарушение сна, Тревожность, Депрессия, Утомляемость",Косметолог,2025-04-05T15:37:04+03:00,"Соскоб кожи, Аллергопробы",2025-02-04T15:35:22+03:00,9606.0
Соколова Татьяна Андреевна,Беларусь,ET 7388513,278-624-835 89,7125 4556 6303 5993,Тинькофф,Visa,"Боль, Проблемы с дыханием",Анестезиолог,2023-07-30T11:58:58+03:00,Холтеровское мониторирование,2024-09-28T09:14:14+03:00,5683.0
Соколова Татьяна Андреевна,Беларусь,ET 7388513,278-624-835 89,7125 4556 6303 5993,Тинькофф,Visa,"Депрессия, Нарушение сна, Тревожность, Панические атаки",Психотерапевт,2024-09-26T20:50:12+03:00,Холтеровское мониторирование,2024-09-28T09:14:14+03:00,7826.0
Соколова Татьяна Андреевна,Беларусь,ET 7388513,278-624-835 89,7125 4556 6303 5993,Тинькофф,Visa,"Отеки, Учащенное сердцебиение",Кардиолог,2024-10-13T08:48:16+03:00,Холтеровское мониторирование,2024-10-14T16:07:02+03:00,2609.0
Соколова Федора Васильевна,,,,,,Мир,"Желтуха, Тошнота",Токсиколог,,"Токсикологический анализ, Анализ на токсины в моче, Биохимический анализ крови",2024-08-11T17:39:04+03:00,9238.0
Соколова Федора Николаевна,Казахстан,N 8839882,172-543-242 18,4633 6523 8745 4459,Сбербанк,MasterCard,Выделения,Акушер-гинеколог,2023-06-17T16:46:43+03:00,Мазок на флору,2024-11-25T19:45:23+03:00,7892.0
Соколова Федора Николаевна,Казахстан,N 8839882,172-543-242 18,4633 6523 8745 4459,Сбербанк,MasterCard,Выделения,Эпидемиолог,2024-08-09T14:05:09+03:00,"Биохимический анализ крови, ПЦР на инфекции, Общий анализ крови",2024-11-25T19:45:23+03:00,7914.0
Соколова Федора Николаевна,Казахстан,N 8839882,172-543-242 18,4633 6523 8745 4459,Сбербанк,MasterCard,Онемение,Мануальный терапевт,2024-11-23T17:59:31+03:00,"Общий анализ крови, МРТ позвоночника, Рентген",2024-11-25T19:45:23+03:00,10626.0
Соколова Федора Николаевна,Казахстан,N 8839882,172-543-242 18,4633 6523 8745 4459,Сбербанк,MasterCard,Онемение,Косметолог,2024-11-23T17:59:31+03:00,"Биохимический анализ крови, Соскоб кожи",2024-02-14T18:39:26+03:00,11188.0
Соловьев Аким Леонидович,Россия,5030 961781,,,Альфа-Банк,Мир,Температура,Терапевт,2024-04-07T21:42:02+03:00,Мазок на инфекции,2024-07-05T14:42:11+03:00,8243.0
Соловьев Аким Леонидович,Россия,5030 961781,,,Альфа-Банк,Мир,Нарушение сна,Психотерапевт,2024-07-04T20:42:32+03:00,Мазок на инфекции,2024-07-05T14:42:11+03:00,2927.0
Соловьев Аким Леонидович,Россия,5030 961781,,,Альфа-Банк,Мир,"Кровотечение, Боль в анальной области, Запор",Проктолог,2024-10-23T15:21:13+03:00,Мазок на инфекции,2024-07-05T14:42:11+03:00,2927.0
Соловьев Аким Прохорович,,N 4217264,463-812-861 79,3456 9570 6111 2335,,,"Ожирение, Потеря веса, Непереносимость продуктов",Диетолог,2023-11-01T14:14:33+03:00,,,
Соловьев Александр Андреевич,,,135-804-596 52,7342 3084 5165 2016,Сбербанк,MasterCard,"Боль, Проблемы с дыханием",Эпидемиолог,2023-05-30T08:04:17+03:00,"ЭКГ, Общий анализ крови",2024-06-28T16:28:07+03:00,6521.0
Соловьев Александр Андреевич,,,135-804-596 52,7342 3084 5165 2016,Сбербанк,MasterCard,"Частые заболевания, Лихорадка",Эпидемиолог,2023-05-30T08:04:17+03:00,"Общий анализ крови, Биохимический анализ крови",2024-06-28T16:28:07+03:00,6521.0
Соловьев Александр Валерьевич,Казахстан,N 0833194,873-876-333 99,3694 7637 2122 5451,Тинькофф,MasterCard,"Температура, Кашель, Озноб, Слабость, Потливость",Терапевт,,,2024-03-21T09:02:54+03:00,9173.0
Соловьев Александр Тарасович,Россия,6741 493118,862-830-420 93,9971 4298 4753 4851,ВТБ,Мир,"Выявление опухолей, Визуализация внутренних органов",Пульмонолог,2024-06-01T19:18:27+03:00,Рентген,2024-06-02T19:53:20+03:00,4539.0
Соловьев Александр Тарасович,Россия,6741 493118,862-830-420 93,9971 4298 4753 4851,ВТБ,Мир,"Выявление опухолей, Визуализация внутренних органов",Радиолог,2024-10-11T19:26:54+03:00,Рентген,2024-10-13T16:44:01+03:00,4539.0
Соловьев Александр Тарасович,Россия,6741 493118,862-830-420 93,9971 4298 4753 4851,ВТБ,Мир,"Потеря веса, Жажда, Частое мочеиспускание",Радиолог,2024-10-11T19:26:54+03:00,"ТТГ (тиреотропный гормон), УЗИ щитовидной железы, Инсулин",2024-10-13T16:44:01+03:00,7332.0
Соловьев Антон Иванович,Казахстан,N 3700094,625-269-508 55,1695 5091 7568 2615,Сбербанк,MasterCard,"Кровотечение, Запор",Проктолог,2023-05-15T19:21:50+03:00,"Аноскопия, Колоноскопия, Мазок на инфекции",,10390.0
Соловьев Антон Иванович,Казахстан,N 3700094,625-269-508 55,1695 5091 7568 2615,Сбербанк,MasterCard,"Кровотечение, Запор",Проктолог,2024-06-09T21:34:28+03:00,"Аноскопия, Колоноскопия, Мазок на инфекции",,10390.0
Соловьев Аркадий Альбертович,,N 8353156,992-432-656 52,4130 8530 3055 3984,Сбербанк,Мир,"Гнойные выделения, Отек десен",Иммунолог,2023-08-10T21:17:17+03:00,"Биохимический анализ крови, Панорамный снимок зубов",2023-10-07T16:38:49+03:00,10046.0
Соловьев Аркадий Альбертович,,N 8353156,992-432-656 52,4130 8530 3055 3984,Сбербанк,Мир,"Частые инфекции, Утомляемость",Иммунолог,2023-10-04T18:21:29+03:00,"Иммунограмма, Анализ на иммуноглобулины, ПЦР на вирусы",2023-10-07T16:38:49+03:00,7423.0
Соловьев Аркадий Альбертович,,N 8353156,992-432-656 52,4130 8530 3055 3984,Сбербанк,Мир,"Частые инфекции, Утомляемость",Психиатр,2023-10-04T18:21:29+03:00,"Токсикологическое исследование, Общий анализ крови, Психологические тесты",2024-10-25T14:49:41+03:00,11844.0
Соловьев Валентин Александрович,Россия,,385-659-635 17,4724 9676 9488 9030,,Visa,"Боль, Проблемы с дыханием, требующая обезболивания",Анестезиолог,2024-07-09T16:57:57+03:00,Общий анализ крови,2024-07-12T18:20:34+03:00,7218.0
Соловьев Василий Георгиевич,,JQ 7290840,711-791-158 38,4155 9120 4807 6876,,,"Боль в груди, Отеки, Учащенное сердцебиение, Одышка",Кардиолог,,"ЭКГ, Биохимический анализ крови, Эхокардиография",2024-11-27T20:29:01+03:00,2881.0
Соловьев Влад Николаевич,Россия,7241 862312,359-646-710 93,5628 1618 3885 3445,Тинькофф,,Температура,Неонатолог,2023-08-06T16:48:11+03:00,"Общий анализ крови, Неонатальный скрининг, УЗИ органов",2023-08-08T14:52:52+03:00,6763.0
Соловьев Влад Николаевич,Россия,7241 862312,359-646-710 93,5628 1618 3885 3445,Тинькофф,,Боль в суставах,Неонатолог,2024-10-20T11:33:52+03:00,"Рентген, УЗИ суставов",2024-10-23T16:26:49+03:00,3057.0
Соловьев Владимир Антонович,,RM 3415987,,9485 7436 1580 3264,Сбербанк,Visa,,Онколог,2024-04-27T20:56:09+03:00,"Биопсия опухоли, МРТ или КТ, Общий анализ крови",,
Соловьев Вячеслав Назарович,Россия,,,5878 7685 3024 1927,Сбербанк,Visa,,Пульмонолог,,"Общий анализ крови, Рентген грудной клетки",2024-06-11T14:53:06+03:00,3309.0
Соловьев Георгий Прохорович,,N 3718745,993-414-830 49,8252 4644 2218 6563,,Мир,"Боль в пояснице, Отеки",Гепатолог,2025-03-13T16:47:00+03:00,,2024-03-29T09:04:29+03:00,2391.0
Соловьев Георгий Прохорович,,N 3718745,993-414-830 49,8252 4644 2218 6563,,Мир,"Боль в пояснице, Отеки",Гепатолог,2025-03-13T16:47:00+03:00,,2024-03-29T09:04:29+03:00,5673.0
Соловьев Герман Трофимович,Россия,7927 717687,965-542-588 74,8464 7904 2761 6883,Сбербанк,Мир,"Нарушение сна, Онемение, Головная боль, Головокружение",Онколог,2023-05-17T21:02:09+03:00,Доплерография сосудов шеи,2025-03-09T14:24:49+03:00,6057.0
Соловьев Герман Трофимович,Россия,7927 717687,965-542-588 74,8464 7904 2761 6883,Сбербанк,Мир,"Нарушение сна, Онемение, Головная боль, Головокружение",Онколог,2023-08-28T11:18:11+03:00,Доплерография сосудов шеи,2025-03-09T14:24:49+03:00,6705.0
Соловьев Герман Трофимович,Россия,7927 717687,965-542-588 74,8464 7904 2761 6883,Сбербанк,Мир,"Тревожность, Панические атаки",Психотерапевт,2025-03-07T10:35:58+03:00,"Общий анализ крови, Психологические тесты",2025-03-09T14:24:49+03:00,4585.0
Соловьев Давид Андреевич,Россия,,,7976 5533 5064 6189,Альфа-Банк,MasterCard,Температура,Педиатр,2024-03-17T21:01:25+03:00,Общий анализ крови,,9993.0
Соловьев Дамир Александрович,,OT 1761371,243-738-983 68,9236 1711 8256 6889,Сбербанк,MasterCard,"Гнойные выделения, Отек десен",,2024-04-22T09:49:19+03:00,,2024-04-23T17:04:44+03:00,3558.0
Соловьев Данила Романович,Казахстан,N 7512338,736-664-450 43,4041 6309 4160 1711,Сбербанк,Мир,"Отеки, Боль в пояснице",Сексопатолог,2023-07-22T08:42:27+03:00,"УЗИ почек, Биохимический анализ крови, Анализ мочи по Нечипоренко",2023-07-23T17:40:46+03:00,8312.0
Соловьев Данила Романович,Казахстан,N 7512338,736-664-450 43,4041 6309 4160 1711,Сбербанк,Мир,"Зуд, Сыпь",Сексопатолог,2023-12-31T09:58:31+03:00,"ПЦР на ИППП, Мазок на инфекции, Соскоб кожи",2023-07-23T17:40:46+03:00,2576.0
Соловьев Данила Романович,Казахстан,N 7512338,736-664-450 43,4041 6309 4160 1711,Сбербанк,Мир,"Потеря оргазма, Нарушение полового влечения",Сексопатолог,2023-12-31T09:58:31+03:00,Психологические тесты,2024-09-12T16:26:45+03:00,5297.0
Соловьев Егор Львович,Беларусь,YB 4686922,111-540-932 66,7318 9248 1804 1200,Сбербанк,Visa,"Лихорадка, Боль в области трансплантата, Отторжение органа",Пульмонолог,2023-07-07T10:10:24+03:00,"КТ легких, Общий анализ крови",2023-07-10T19:07:08+03:00,6446.0
Соловьев Егор Львович,Беларусь,YB 4686922,111-540-932 66,7318 9248 1804 1200,Сбербанк,Visa,"Лихорадка, Боль в области трансплантата, Отторжение органа",Пульмонолог,2023-09-07T12:56:01+03:00,"КТ легких, Общий анализ крови",2023-09-09T17:51:09+03:00,6446.0
Соловьев Егор Львович,Беларусь,YB 4686922,111-540-932 66,7318 9248 1804 1200,Сбербанк,Visa,"Лихорадка, Боль в области трансплантата, Отторжение органа",Пульмонолог,2024-04-28T21:01:17+03:00,"КТ легких, Общий анализ крови",2024-05-01T16:37:35+03:00,6446.0
Соловьев Егор Львович,Беларусь,YB 4686922,111-540-932 66,7318 9248 1804 1200,Сбербанк,Visa,"Лихорадка, Боль в области трансплантата, Отторжение органа",Дерматовенеролог,2024-08-28T08:12:55+03:00,"Общий анализ крови, ПЦР на ИППП",2024-08-30T11:06:45+03:00,5503.0
Соловьев Игорь Тарасович,Казахстан,N 6692065,142-133-388 60,9611 9061 4905 3805,Альфа-Банк,Мир,Тревожность,Фтизиатр,2023-07-25T15:45:03+03:00,"МРТ, Рентген, Электромиография",2023-07-28T21:19:42+03:00,6952.0
Соловьев Игорь Тарасович,Казахстан,N 6692065,142-133-388 60,9611 9061 4905 3805,Альфа-Банк,Мир,Тревожность,Фтизиатр,2023-10-28T17:47:20+03:00,"МРТ, Рентген, Электромиография",2023-10-30T20:32:24+03:00,6952.0
Соловьев Игорь Тарасович,Казахстан,N 6692065,142-133-388 60,9611 9061 4905 3805,Альфа-Банк,Мир,"Потеря веса, Температура, Одышка, Кашель",Фтизиатр,2025-03-13T17:10:16+03:00,"МРТ, Рентген, Электромиография",2025-03-16T14:05:13+03:00,6952.0
Соловьев Игорь Тарасович,Казахстан,N 6692065,142-133-388 60,9611 9061 4905 3805,Альфа-Банк,Мир,"Опухоли, Боль в груди, Выделения из сосков",Маммолог,2025-03-13T17:10:16+03:00,"Общий анализ крови, Маммография, Биопсия",2025-03-16T14:05:13+03:00,10077.0
Соловьев Лев Никитич,Россия,9055 620683,490-993-210 49,6477 3189 4787 1498,Сбербанк,Visa,"Одышка, Боль в груди, Кашель, Затрудненное дыхание",Пульмонолог,2023-07-07T15:35:23+03:00,"Общий анализ крови, Рентген грудной клетки",2024-10-05T15:30:09+03:00,11825.0
Соловьев Лев Никитич,Россия,9055 620683,490-993-210 49,6477 3189 4787 1498,Сбербанк,Visa,"Боль в животе, Рвота, Кашель",Педиатр,2023-11-13T16:36:14+03:00,"Иммуноферментный анализ (ИФА), Общий анализ мочи",2024-10-05T15:30:09+03:00,8168.0
Соловьев Лев Никитич,Россия,9055 620683,490-993-210 49,6477 3189 4787 1498,Сбербанк,Visa,"Боль в животе, Рвота, Кашель",Педиатр,2024-10-03T12:00:47+03:00,"МРТ или КТ, Общий анализ крови",2024-10-05T15:30:09+03:00,9373.0
Соловьев Леон Богданович,Россия,1881 229903,689-538-947 74,,Сбербанк,MasterCard,"Непереносимость продуктов, Ожирение",Диетолог,2024-09-09T08:41:17+03:00,"МРТ или КТ, Общий анализ крови, УЗИ мягких тканей",2024-09-11T09:32:53+03:00,10263.0
Соловьев Леон Богданович,Россия,1881 229903,689-538-947 74,,Сбербанк,MasterCard,"Переломы, Боль в суставах",Диетолог,2024-09-09T08:41:17+03:00,"МРТ или КТ, Общий анализ крови, УЗИ мягких тканей",2023-05-16T20:01:46+03:00,10263.0
Соловьев Павел Сергеевич,Беларусь,,530-170-160 19,3560 1896 4213 5152,Тинькофф,Visa,"Сыпь, Покраснение кожи, Акне",Косметолог,2024-02-01T09:04:21+03:00,"Биохимический анализ крови, Соскоб кожи, Аллергопробы",2024-02-04T09:26:46+03:00,7462.0
Соловьев Павел Сергеевич,Беларусь,,530-170-160 19,3560 1896 4213 5152,Тинькофф,Visa,"Выделения из сосков, Боль в груди",Косметолог,2024-02-01T09:04:21+03:00,"УЗИ молочных желез, Маммография",2024-12-16T18:31:44+03:00,10485.0
Соловьев Павел Сергеевич,Беларусь,,530-170-160 19,3560 1896 4213 5152,Тинькофф,Visa,"Температура, Боль в животе, Рвота",Педиатр,2024-02-01T09:04:21+03:00,"УЗИ молочных желез, Маммография",2024-10-10T19:19:02+03:00,11273.0
Соловьев Ратмир Геннадьевич,,4244 844004,,7325 1582 6364 9156,,,"Нарушение сна, Депрессия, Тревожность",Психиатр,2023-08-03T19:41:28+03:00,"Общий анализ крови, Токсикологическое исследование, Гормональные исследования",2023-08-05T11:12:38+03:00,7176.0
Соловьев Родион Прохорович,Беларусь,OH 4210657,146-436-303 35,6493 8248 8279 4768,Сбербанк,Visa,"Нарушение цикла, Боль внизу живота, Выделения",Акушер-гинеколог,2025-02-25T11:13:53+03:00,Биохимический анализ крови,2025-02-26T09:03:26+03:00,5815.0
Соловьев Родион Прохорович,Беларусь,OH 4210657,146-436-303 35,6493 8248 8279 4768,Сбербанк,Visa,"Кашель, Слабость, Температура, Озноб",Терапевт,2025-02-25T11:13:53+03:00,Биохимический анализ крови,2023-11-03T21:08:11+03:00,4629.0
Соловьев Родион Прохорович,Беларусь,OH 4210657,146-436-303 35,6493 8248 8279 4768,Сбербанк,Visa,"Лихорадка, Отторжение органа, Боль в области трансплантата",Трансплантолог,2025-02-25T11:13:53+03:00,Биохимический анализ крови,2023-10-27T10:01:34+03:00,7687.0
Соловьев Роман Николаевич,Беларусь,FF 9799453,523-625-600 89,3163 1494 9643 1464,,Visa,"Сыпь, Акне, Покраснение кожи",Уролог,2024-04-12T09:35:10+03:00,"Соскоб кожи, Аллергопробы, Биохимический анализ крови",2024-10-01T20:11:32+03:00,7275.0
Соловьев Роман Николаевич,Беларусь,FF 9799453,523-625-600 89,3163 1494 9643 1464,,Visa,"Сыпь, Акне, Покраснение кожи",Косметолог,2024-04-12T09:35:10+03:00,"Соскоб кожи, Аллергопробы, Биохимический анализ крови",2024-10-01T20:11:32+03:00,7275.0
Соловьев Савва Маркович,Казахстан,N 7311372,857-110-271 40,9978 9471 5054 7673,Сбербанк,Visa,Онемение,Хирург,2024-12-05T10:58:05+03:00,МРТ или КТ,2025-03-17T18:06:39+03:00,8402.0
Соловьев Савва Маркович,Казахстан,N 7311372,857-110-271 40,9978 9471 5054 7673,Сбербанк,Visa,Онемение,Ревматолог,2024-12-05T10:58:05+03:00,МРТ или КТ,2025-03-17T18:06:39+03:00,8402.0
Соловьев Семен Данилович,Россия,1104 588268,250-712-736 56,9858 2318 2539 1043,Тинькофф,Мир,"Онемение, Отечность суставов",Ревматолог,2025-04-12T15:47:48+03:00,,2025-04-14T13:15:31+03:00,11694.0
Соловьев Семен Данилович,Россия,1104 588268,250-712-736 56,9858 2318 2539 1043,Тинькофф,Мир,"Онемение кожи, Сыпь",Ревматолог,2025-04-12T15:47:48+03:00,,2024-10-20T12:36:29+03:00,11694.0
Соловьева Алёна Иннокентьевна,Беларусь,,931-835-487 23,8361 5506 8304 2790,Сбербанк,Visa,"Отек, Боль в суставах",,,"Рентген, МРТ или КТ, Общий анализ крови",2023-09-16T16:35:40+03:00,
Соловьева Анжела Геннадьевна,Беларусь,BK 1662468,,8123 6184 4567 7346,Тинькофф,MasterCard,"Запор, Боль в анальной области",Токсиколог,2024-06-22T09:38:06+03:00,"Аноскопия, Колоноскопия",2024-06-24T17:29:54+03:00,5350.0
Соловьева Анжела Геннадьевна,Беларусь,BK 1662468,,8123 6184 4567 7346,Тинькофф,MasterCard,"Тошнота, Рвота, Желтуха",Токсиколог,2024-06-22T09:38:06+03:00,"Общий анализ крови, Биохимический анализ крови",2024-09-24T09:09:51+03:00,4477.0
Соловьева Валерия Климовна,Россия,4620 831534,753-565-511 62,5689 2330 4533 5285,Альфа-Банк,Мир,"Онемение, Головная боль, Головокружение, Нарушение сна",Невролог,2025-02-08T21:29:36+03:00,Доплерография сосудов шеи,2025-02-10T10:27:58+03:00,8867.0
Соловьева Валерия Климовна,Россия,4620 831534,753-565-511 62,5689 2330 4533 5285,Альфа-Банк,Мир,"Онемение, Головная боль, Головокружение, Нарушение сна",Невролог,2025-04-07T12:37:38+03:00,Биохимический анализ крови,2025-04-08T09:34:17+03:00,8867.0
Соловьева Валерия Климовна,Россия,4620 831534,753-565-511 62,5689 2330 4533 5285,Альфа-Банк,Мир,"Отек, Переломы",Невролог,2025-04-07T12:37:38+03:00,"Общий анализ крови, МРТ или КТ, УЗИ мягких тканей",2024-05-29T19:49:00+03:00,11105.0
Соловьева Василиса Артуровна,Казахстан,N 5621096,122-408-562 86,9814 1179 6424 9256,Тинькофф,Visa,"Гнойные выделения, Боль в горле",Аллерголог,2024-05-02T08:04:32+03:00,"Рентген придаточных пазух, Общий анализ крови, Мазок из зева",2024-05-03T11:01:43+03:00,6053.0
Соловьева Василиса Артуровна,Казахстан,N 5621096,122-408-562 86,9814 1179 6424 9256,Тинькофф,Visa,Заложенность носа,Аллерголог,2024-05-14T16:16:34+03:00,"Рентген придаточных пазух, Общий анализ крови, Мазок из зева",2024-05-03T11:01:43+03:00,8892.0
Соловьева Василиса Артуровна,Казахстан,N 5621096,122-408-562 86,9814 1179 6424 9256,Тинькофф,Visa,Потливость,Аллерголог,2024-05-14T16:16:34+03:00,"Биохимический анализ крови, ЭКГ",2024-01-09T08:23:55+03:00,8892.0
Соловьева Василиса Владимировна,Россия,9972 573566,721-987-177 61,2135 6319 1692 4502,Сбербанк,MasterCard,"Боль в ногах, Отеки, Варикоз",Флеболог,2023-11-13T20:59:02+03:00,"Общий анализ крови, Ангиография, Коагулограмма",2023-11-16T15:13:40+03:00,10983.0
Соловьева Василиса Владимировна,Россия,9972 573566,721-987-177 61,2135 6319 1692 4502,Сбербанк,MasterCard,Боль в груди,Флеболог,2025-01-27T15:08:37+03:00,Биохимический анализ крови,2025-01-29T09:18:51+03:00,10983.0
Соловьева Василиса Владимировна,Россия,9972 573566,721-987-177 61,2135 6319 1692 4502,Сбербанк,MasterCard,Нарушение сна,Флеболог,2025-01-27T15:08:37+03:00,Биохимический анализ крови,2024-03-04T20:43:22+03:00,10983.0
Соловьева Глафира Романовна,Россия,4074 880127,,3148 7762 3775 8688,Альфа-Банк,MasterCard,Боль в пояснице,Нефролог,2023-11-12T14:57:02+03:00,Анализ мочи по Нечипоренко,2023-11-14T18:14:47+03:00,3880.0
Соловьева Глафира Романовна,Россия,4074 880127,,3148 7762 3775 8688,Альфа-Банк,MasterCard,Боль в пояснице,Гастроэнтеролог,2024-12-03T18:57:15+03:00,Анализ на хеликобактер пилори,2024-12-05T12:49:59+03:00,3880.0
Соловьева Глафира Романовна,Россия,4074 880127,,3148 7762 3775 8688,Альфа-Банк,MasterCard,Гнойные выделения,Хирург,2025-02-02T14:18:05+03:00,"МРТ или КТ, УЗИ органов брюшной полости",2024-12-05T12:49:59+03:00,3880.0
Соловьева Дарина Глебовна,Казахстан,N 4000518,688-729-463 60,8245 3194 4160 9937,Тинькофф,Visa,Нарушение произношения звуков,Логопед,2023-11-05T14:05:18+03:00,"Психологическое тестирование, Нейропсихологическая диагностика",2023-11-06T20:06:28+03:00,9728.0
Соловьева Дарина Глебовна,Казахстан,N 4000518,688-729-463 60,8245 3194 4160 9937,Тинькофф,Visa,"Онемение, Головная боль, Головокружение",Невролог,2025-03-11T20:32:57+03:00,Доплерография сосудов шеи,2025-03-13T18:41:43+03:00,5630.0
Соловьева Дарина Глебовна,Казахстан,N 4000518,688-729-463 60,8245 3194 4160 9937,Тинькофф,Visa,"Кровотечение, Запор, Боль в анальной области",Невролог,2025-03-11T20:32:57+03:00,"Мазок на инфекции, Аноскопия",2025-03-13T18:41:43+03:00,10464.0
Соловьева Дарья Артуровна,Россия,2136 888362,766-271-290 43,6781 1653 7812 2560,Сбербанк,Visa,"Отек десен, Зубная боль",Акушер-гинеколог,2023-06-27T08:32:42+03:00,"Панорамный снимок зубов, Аллергопробы, Рентген зубов",2023-06-29T16:44:31+03:00,10591.0
Соловьева Дарья Артуровна,Россия,2136 888362,766-271-290 43,6781 1653 7812 2560,Сбербанк,Visa,"Отек десен, Зубная боль",Акушер-гинеколог,2024-06-08T10:43:52+03:00,"Панорамный снимок зубов, Аллергопробы, Рентген зубов",2024-06-10T12:13:33+03:00,6139.0
Соловьева Дарья Артуровна,Россия,2136 888362,766-271-290 43,6781 1653 7812 2560,Сбербанк,Visa,"Выделения, Нарушение цикла, Боль внизу живота",Акушер-гинеколог,2025-01-07T13:35:57+03:00,Мазок на флору,2025-01-08T17:40:39+03:00,5358.0
Соловьева Екатерина Денисовна,Беларусь,MJ 0282586,469-700-207 10,7320 3817 8839 3192,Альфа-Банк,Мир,"Боль в правом подреберье, Темная моча",Аллерголог,2024-05-16T19:56:47+03:00,"Иммуноглобулин Е, Аллергопробы, Общий анализ крови",2024-05-19T09:19:45+03:00,2141.0
Соловьева Екатерина Денисовна,Беларусь,MJ 0282586,469-700-207 10,7320 3817 8839 3192,Альфа-Банк,Мир,"Боль в правом подреберье, Темная моча",Дерматолог,2024-05-18T19:25:12+03:00,"Аллергопробы, Соскоб кожи",2024-05-20T17:01:09+03:00,9049.0
Соловьева Екатерина Денисовна,Беларусь,MJ 0282586,469-700-207 10,7320 3817 8839 3192,Альфа-Банк,Мир,"Боль в правом подреберье, Темная моча",Дерматолог,2025-01-01T15:16:43+03:00,"Аллергопробы, Соскоб кожи",2024-05-20T17:01:09+03:00,6004.0
Соловьева Екатерина Денисовна,Беларусь,MJ 0282586,469-700-207 10,7320 3817 8839 3192,Альфа-Банк,Мир,"Сыпь, Боль в животе, Лихорадка",Дерматолог,2025-01-01T15:16:43+03:00,"Аллергопробы, Соскоб кожи",2024-05-20T17:01:09+03:00,6004.0
Соловьева Зоя Платоновна,Казахстан,N 1912624,584-313-651 16,1047 3232 8577 2344,Сбербанк,,"Боль в анальной области, Запор",Проктолог,2023-05-16T10:31:40+03:00,"Колоноскопия, Общий анализ крови",,2022.0
Соловьева Зоя Платоновна,Казахстан,N 1912624,584-313-651 16,1047 3232 8577 2344,Сбербанк,,"Боль в анальной области, Запор",Логопед,2023-07-08T16:47:39+03:00,"Психологическое тестирование, Нейропсихологическая диагностика",,9154.0
Соловьева Инга Валерьевна,Беларусь,RT 0904439,822-694-700 70,7477 5836 6255 8795,Сбербанк,Мир,"Тошнота, Боль в животе",Гастроэнтеролог,2023-08-24T09:34:20+03:00,Анализ на хеликобактер пилори,2023-10-13T17:06:20+03:00,2507.0
Соловьева Инга Валерьевна,Беларусь,RT 0904439,822-694-700 70,7477 5836 6255 8795,Сбербанк,Мир,"Боль в горле, Заложенность носа",Гастроэнтеролог,2023-10-10T10:56:01+03:00,"Общий анализ крови, Аудиометрия, Мазок из зева",2023-10-13T17:06:20+03:00,2507.0
Соловьева Инга Валерьевна,Беларусь,RT 0904439,822-694-700 70,7477 5836 6255 8795,Сбербанк,Мир,"Боль в горле, Заложенность носа",Сексопатолог,2023-10-10T10:56:01+03:00,"Анализ на тестостерон, Психологические тесты, Гормональные исследования",2024-07-19T17:20:18+03:00,7911.0
Соловьева Инга Валерьевна,Беларусь,RT 0904439,822-694-700 70,7477 5836 6255 8795,Сбербанк,Мир,"Боль в горле, Заложенность носа",Сексопатолог,2023-10-10T10:56:01+03:00,"Анализ на тестостерон, Психологические тесты, Гормональные исследования",2024-10-16T15:46:41+03:00,7789.0
Соловьева Ия Степановна,Беларусь,JO 5895925,948-268-767 67,5627 8581 7149 8007,Сбербанк,Visa,"Отказ от еды, Желтуха у новорожденных, Температура",Травматолог,2023-10-24T18:22:57+03:00,"Общий анализ крови, Неонатальный скрининг, УЗИ органов",2023-10-26T08:29:02+03:00,2807.0
Соловьева Ия Степановна,Беларусь,JO 5895925,948-268-767 67,5627 8581 7149 8007,Сбербанк,Visa,"Переломы, Отек",Травматолог,2024-09-11T18:58:49+03:00,"Общий анализ крови, Неонатальный скрининг, УЗИ органов",2023-10-26T08:29:02+03:00,2807.0
