ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Тимофеев Максим Фёдорович,,NA 6151828,197-304-888 63,,,Visa,Боль в животе,Педиатр,2024-03-29T09:28:26+03:00,Общий анализ мочи,,4785.0
Тимофеев Максим Фёдорович,Беларусь,,,7514 4545 3207 9722,ВТБ,Visa,"Боль внизу живота, Нарушение цикла",Акушер-гинеколог,,"Цитологическое исследование, Мазок на флору",2023-08-14T11:55:59+03:00,7531.0
,Беларусь,NA 6151828,197-304-888 63,7514 4545 3207 9722,ВТБ,Visa,,,,,2023-09-04T11:51:26+03:00,5121.0
Тимофеев Максим Фёдорович,Беларусь,NA 6151828,197-304-888 63,7514 4545 3207 9722,ВТБ,,Рвота,Токсиколог,,"Анализ на токсины в моче, Токсикологический анализ",2024-04-07T15:20:58+03:00,10929.0
Тимофеев Максим Фёдорович,Беларусь,,197-304-888 63,7514 4545 3207 9722,ВТБ,Visa,"Выявление опухолей, Диагностика травм",Радиолог,2025-03-26T19:20:31+03:00,"УЗИ, Рентген",2025-03-29T10:55:33+03:00,5491.0
Цветков Вячеслав Андреевич,Казахстан,,,4361 2778 4065 7347,Сбербанк,,,Косметолог,2024-12-09T15:03:36+03:00,"Соскоб кожи, Аллергопробы",2024-12-12T17:51:53+03:00,
Цветков Вячеслав Андреевич,Казахстан,N 5533305,,4361 2778 4065 7347,Сбербанк,Мир,,Травматолог,,"Общий анализ крови, МРТ или КТ, Рентген",2024-08-16T10:19:12+03:00,7308.0
,Казахстан,N 5533305,,4361 2778 4065 7347,Сбербанк,Мир,Выделения,Акушер-гинеколог,2024-04-04T20:36:48+03:00,Мазок на флору,2024-04-06T08:22:40+03:00,5050.0
Алексеев Гордей Миронович,Беларусь,,,,Сбербанк,MasterCard,,Невролог,,МРТ головного мозга,2024-07-17T08:58:56+03:00,3329.0
,Беларусь,MS 5937910,,3096 8761 8767 3113,,MasterCard,"Заложенность носа, Гнойные выделения",,2024-04-03T10:46:44+03:00,,2024-04-06T12:14:25+03:00,
Алексеев Гордей Миронович,,MS 5937910,634-970-208 30,3096 8761 8767 3113,,MasterCard,"Непереносимость продуктов, Ожирение",Диетолог,2023-05-28T21:38:52+03:00,Анализ на пищевую непереносимость,,
Мартынова Надежда Тимофеевна,,4113 794910,,5007 2299 7282 4123,Сбербанк,Visa,"Боль в ногах, Отеки, Варикоз",,2023-12-23T09:46:10+03:00,"Допплерография вен, Ангиография, Общий анализ крови",2023-12-25T13:12:36+03:00,
Мартынова Надежда Тимофеевна,,4113 794910,720-971-594 61,5007 2299 7282 4123,Сбербанк,,"Боль в правом подреберье, Темная моча, Желтуха",Гепатолог,2024-07-26T08:05:06+03:00,,2024-07-28T10:08:12+03:00,
Мартынова Надежда Тимофеевна,,,,,Сбербанк,,Непереносимость продуктов,Диетолог,2024-11-03T12:13:53+03:00,"Анализ на пищевую непереносимость, Глюкоза крови",2024-11-04T15:25:05+03:00,10968.0
Никитин Дмитрий Станиславович,,N 1043014,104-271-948 84,8426 1803 3277 7756,Сбербанк,Visa,,Эндокринолог,2024-12-03T10:36:07+03:00,,,8570.0
,,,104-271-948 84,8426 1803 3277 7756,Сбербанк,Visa,"Боль в суставах, Одышка",Гериатр,2023-07-19T15:54:42+03:00,"УЗИ органов, ЭКГ, Биохимический анализ крови",,
Никитин Дмитрий Станиславович,Казахстан,,104-271-948 84,,Сбербанк,Visa,,,,,2024-08-19T10:23:51+03:00,8293.0
Никитин Дмитрий Станиславович,Казахстан,,104-271-948 84,8426 1803 3277 7756,Сбербанк,Visa,"Диагностика травм, Визуализация внутренних органов, Выявление опухолей",Радиолог,2024-12-19T21:19:52+03:00,Рентген,2024-12-22T10:38:04+03:00,5843.0
Никитин Дмитрий Станиславович,Казахстан,N 1043014,104-271-948 84,8426 1803 3277 7756,Сбербанк,Visa,"Потеря веса, Непереносимость продуктов",Диетолог,2024-02-09T12:56:51+03:00,"Глюкоза крови, Биохимический анализ крови, Анализ на пищевую непереносимость",,
Ширяева Валерия Ростиславовна,Казахстан,N 4135660,905-580-383 46,,Сбербанк,Visa,"Боль в груди, Кашель",,2024-10-29T14:22:10+03:00,"Спирометрия, Рентген грудной клетки",2024-10-31T18:51:09+03:00,8079.0
Ширяева Валерия Ростиславовна,,N 4135660,905-580-383 46,1802 4393 1175 7423,,Visa,,,,"Токсикологический анализ, Анализ на токсины в моче, Общий анализ крови",2024-08-17T16:05:55+03:00,6684.0
Ширяева Валерия Ростиславовна,,N 4135660,,1802 4393 1175 7423,Сбербанк,,"Озноб, Лихорадка, Утомляемость",Иммунолог,2025-02-12T12:37:34+03:00,Иммунограмма,2025-02-13T08:10:54+03:00,5899.0
,Казахстан,N 4135660,,1802 4393 1175 7423,,,Нарушение сна,Невролог,2024-02-07T18:56:03+03:00,"Общий анализ крови, ЭЭГ, Доплерография сосудов шеи",2024-02-09T13:41:10+03:00,2765.0
Ширяева Валерия Ростиславовна,Казахстан,N 4135660,905-580-383 46,,Сбербанк,Visa,"Кашель, Потеря веса",Фтизиатр,2024-08-05T18:43:12+03:00,,,2358.0
Козлов Никон Станиславович,,N 1507264,,,Сбербанк,,Боль в суставах,,2023-11-26T17:01:09+03:00,,2023-11-27T21:50:28+03:00,8624.0
,Казахстан,,661-627-583 78,9134 4653 6775 8597,Сбербанк,MasterCard,,,2023-05-21T17:24:03+03:00,,2023-05-24T11:25:07+03:00,
Козлов Никон Станиславович,Казахстан,N 1507264,,9134 4653 6775 8597,Сбербанк,MasterCard,,Гериатр,2023-05-14T16:39:36+03:00,,2023-05-16T16:11:21+03:00,8154.0
Козлов Никон Станиславович,Казахстан,N 1507264,661-627-583 78,9134 4653 6775 8597,Сбербанк,MasterCard,"Онемение, Боль в суставах",Хирург-ортопед,2023-08-29T20:37:05+03:00,"Анализ на ревматоидный фактор, Общий анализ крови",2023-08-31T19:15:47+03:00,7663.0
Соколова Кира Филипповна,Казахстан,,667-528-538 65,,Сбербанк,Мир,"Дисфония, Нарушение речи, Нарушение произношения звуков",Логопед,2023-08-07T13:57:29+03:00,"Аудиометрия, Психологическое тестирование",2023-08-09T17:42:12+03:00,
Соколова Кира Филипповна,Казахстан,,667-528-538 65,8961 8568 9510 9182,,,Боль при мочеиспускании,Уролог,2024-12-18T19:04:05+03:00,"ПЦР на инфекции, Общий анализ мочи, УЗИ почек",2024-12-21T16:16:58+03:00,8711.0
Васильев Абрам Вадимович,Казахстан,N 7760016,989-486-271 86,4637 8195 1182 1892,Альфа-Банк,,"Температура, Кашель",,2024-02-06T16:05:59+03:00,"ЭКГ, Общий анализ крови",2024-02-08T18:59:39+03:00,
Васильев Абрам Вадимович,Казахстан,N 7760016,989-486-271 86,,,,"Потливость, Лихорадка",Гематолог,2024-01-22T09:57:14+03:00,"Анализ на тромбоциты, Ферритин",2024-01-24T10:44:03+03:00,
,Казахстан,N 7760016,989-486-271 86,,Альфа-Банк,,"Нарушение сна, Депрессия, Утомляемость",,2023-10-09T13:28:35+03:00,,,2951.0
,Казахстан,N 7760016,,4637 8195 1182 1892,Альфа-Банк,,"Нарушение сна, Тревожность, Утомляемость, Депрессия",,2023-06-27T20:42:08+03:00,"Общий анализ крови, Психологические тесты",,
Васильев Абрам Вадимович,,,989-486-271 86,4637 8195 1182 1892,Альфа-Банк,MasterCard,"Проблемы с дыханием, требующая обезболивания",Анестезиолог,,Общий анализ крови,,5367.0
Борисов Ратмир Антонович,Беларусь,DX 2660717,114-994-753 56,6299 3540 6547 1311,,Visa,,Стоматолог,2024-12-13T15:42:09+03:00,,2024-12-16T10:12:02+03:00,2336.0
Борисов Ратмир Антонович,,DX 2660717,114-994-753 56,6299 3540 6547 1311,Сбербанк,Visa,Отеки,,2024-06-15T09:27:39+03:00,Коагулограмма,2024-06-17T17:35:08+03:00,
Князев Вячеслав Игоревич,,N 1966153,,6165 6382 9334 9111,Альфа-Банк,MasterCard,"Запор, Кровотечение, Боль в анальной области",,,"Колоноскопия, Аноскопия, Общий анализ крови",2024-01-23T15:20:55+03:00,5341.0
Гордеев Владимир Вячеславович,Беларусь,RN 1077993,676-500-630 34,8405 5090 8237 9448,,Visa,Слабость,Гериатр,2024-08-14T08:41:19+03:00,УЗИ органов,2024-08-15T15:27:13+03:00,
Гордеев Владимир Вячеславович,Беларусь,RN 1077993,676-500-630 34,8405 5090 8237 9448,ВТБ,Visa,,Психиатр,,"Токсикологическое исследование, Гормональные исследования",,7090.0
,Беларусь,RN 1077993,676-500-630 34,,,,"Боль в суставах, Слабость",Гериатр,2024-09-14T16:20:53+03:00,"УЗИ органов, ЭКГ, Общий анализ крови",2024-09-16T11:43:55+03:00,8150.0
,Беларусь,RN 1077993,676-500-630 34,8405 5090 8237 9448,ВТБ,Visa,"Озноб, Утомляемость",,2025-04-28T18:13:26+03:00,Анализ на иммуноглобулины,,6722.0
Гордеев Владимир Вячеславович,Беларусь,RN 1077993,676-500-630 34,8405 5090 8237 9448,,Visa,,Хирург,2024-01-07T20:31:46+03:00,,2024-01-10T20:26:27+03:00,
Маслова Нина Семёновна,Россия,,990-976-509 28,,,MasterCard,"Боль в костях, Лихорадка, Потливость",Онколог,2024-10-01T15:21:33+03:00,"Общий анализ крови, МРТ или КТ",2024-10-02T09:47:10+03:00,4480.0
Шаров Валерий Максимович,Беларусь,BB 6729929,363-845-738 14,8758 6465 9102 1102,Сбербанк,Мир,"Заложенность носа, Сыпь",,2024-04-28T12:17:13+03:00,Общий анализ крови,,
Шаров Валерий Максимович,,BB 6729929,363-845-738 14,,Сбербанк,Мир,"Боль, требующая обезболивания",,2023-09-14T16:43:24+03:00,"Коагулограмма, Биохимический анализ крови",2023-09-16T13:18:00+03:00,9519.0
Шаров Валерий Максимович,Беларусь,BB 6729929,,8758 6465 9102 1102,Сбербанк,Мир,,,,"Общий анализ крови, ПЦР на ИППП, Соскоб кожи",2025-02-02T18:46:04+03:00,
Шаров Валерий Максимович,Беларусь,BB 6729929,363-845-738 14,8758 6465 9102 1102,Сбербанк,Мир,,Аллерголог,2024-01-07T15:03:00+03:00,"Общий анализ крови, Иммуноглобулин Е, Кожные тесты на аллергены",2024-01-09T09:11:43+03:00,2940.0
,Беларусь,BB 6729929,363-845-738 14,8758 6465 9102 1102,,Мир,Покраснение кожи,Косметолог,2024-11-25T09:12:33+03:00,Биохимический анализ крови,2024-11-28T18:17:24+03:00,
Козлова Ева Фёдоровна,Россия,,749-760-916 51,,Сбербанк,,,Иммунолог,2024-08-03T21:18:58+03:00,"ПЦР на вирусы, Общий анализ крови, Иммунограмма",,
,Казахстан,N 5515085,128-619-418 51,9056 7928 8103 3899,Сбербанк,Visa,Боль в суставах,,2024-04-28T12:52:58+03:00,"Рентген, УЗИ мягких тканей",2024-04-30T20:36:56+03:00,4554.0
Власов Станислав Вячеславович,Беларусь,XM 9868914,345-733-580 40,8949 6426 1469 3508,Сбербанк,Visa,"Отек десен, Зубная боль, Гнойные выделения",Стоматолог,,Биохимический анализ крови,2024-02-03T09:50:47+03:00,2100.0
Волкова Изабелла Степановна,Беларусь,YI 8797847,,3694 7721 9813 1846,,,Боль в груди,Маммолог,2023-08-03T11:58:27+03:00,Биопсия,,10913.0
,Беларусь,YI 8797847,,,Сбербанк,Visa,,Сосудистый хирург,2024-02-06T11:59:36+03:00,УЗИ сосудов,2024-02-07T13:58:05+03:00,3646.0
Волкова Изабелла Степановна,,YI 8797847,430-919-283 19,3694 7721 9813 1846,,,"Онемение кожи, Сыпь, Покраснение кожи",Дерматолог,2024-01-25T21:17:34+03:00,"Аллергопробы, Общий анализ крови",2024-01-28T10:53:05+03:00,9935.0
Волкова Изабелла Степановна,Беларусь,YI 8797847,430-919-283 19,3694 7721 9813 1846,Сбербанк,,,,,,,9792.0
Крылов Иннокентий Александрович,,N 7404691,,7093 4046 3649 7251,Сбербанк,MasterCard,,Радиолог,2023-07-30T10:53:18+03:00,,,7529.0
Крылов Иннокентий Александрович,,,660-763-851 94,7093 4046 3649 7251,,MasterCard,"Ожирение, Потеря веса",,,"Биохимический анализ крови, Глюкоза крови, Анализ на пищевую непереносимость",2024-06-09T12:33:09+03:00,7533.0
Крылов Иннокентий Александрович,,,660-763-851 94,7093 4046 3649 7251,Сбербанк,MasterCard,"Проблемы с дыханием, Боль, требующая обезболивания",Анестезиолог,,Биохимический анализ крови,,8904.0
Чернов Станислав Русланович,,N 5020884,,,,Visa,"Отек десен, Гнойные выделения",,,Панорамный снимок зубов,2024-07-30T14:49:03+03:00,10482.0
,,N 5020884,778-950-970 97,5499 9885 2682 1942,Альфа-Банк,,"Озноб, Температура",Терапевт,2024-12-29T15:54:33+03:00,"Биохимический анализ крови, Общий анализ крови",2024-12-30T14:18:43+03:00,5016.0
Чернов Станислав Русланович,,,778-950-970 97,5499 9885 2682 1942,,Visa,"Варикоз, Боль в ногах, Отеки",Флеболог,2025-04-21T21:42:24+03:00,,2025-04-24T08:39:17+03:00,6733.0
Чернов Станислав Русланович,Казахстан,N 5020884,778-950-970 97,,Альфа-Банк,Visa,"Боль в суставах, Травмы костей, Онемение",Хирург-ортопед,,Рентген,2023-06-05T18:12:09+03:00,5934.0
Костина Фаина Остаповна,Казахстан,N 1977892,,6883 2817 8238 9307,Альфа-Банк,Visa,"Желтуха, Тошнота, Рвота",Токсиколог,2025-02-28T17:37:26+03:00,"Анализ на токсины в моче, Общий анализ крови",2025-03-03T15:14:09+03:00,5236.0
Костина Фаина Остаповна,,N 1977892,137-418-132 16,6883 2817 8238 9307,Альфа-Банк,,,Невролог,2024-04-17T11:21:23+03:00,,2024-04-19T08:28:21+03:00,6495.0
,Казахстан,N 1977892,137-418-132 16,6883 2817 8238 9307,Альфа-Банк,,"Тошнота, Рвота, Желтуха",Токсиколог,2025-02-11T19:23:33+03:00,"Общий анализ крови, Токсикологический анализ, Биохимический анализ крови",2025-02-13T13:19:54+03:00,8251.0
Власова Варвара Аркадьевна,,N 8684629,455-652-961 23,1041 1063 6645 2367,Тинькофф,,"Шум в ушах, Заложенность ушей, Потеря слуха",Сурдолог,2023-07-27T20:03:08+03:00,,,8289.0
Власова Варвара Аркадьевна,,N 8684629,,1041 1063 6645 2367,,,"Тошнота, Тремор, Абстинентный синдром",Нарколог,2024-06-25T21:52:12+03:00,"Анализ на наркотики, Психологические тесты, Общий анализ крови",,
,,KG 4367000,,,Сбербанк,Visa,"Боли внизу живота, Выделения",,,"Гормональные исследования, УЗИ органов малого таза, Мазок на флору",2024-09-30T13:26:40+03:00,10493.0
Колесников Антон Миронович,Беларусь,,,2090 8094 8013 9389,Сбербанк,Visa,,,2024-07-10T15:05:31+03:00,"Биохимический анализ крови, Анализ мочи по Нечипоренко",2024-07-12T10:22:09+03:00,3169.0
Колесников Антон Миронович,Беларусь,,801-846-347 89,2090 8094 8013 9389,,,,Сурдолог,2024-04-19T21:41:25+03:00,Аудиограмма,2024-04-21T11:19:58+03:00,
Колесников Антон Миронович,Беларусь,,801-846-347 89,2090 8094 8013 9389,,Visa,"Боль в животе, Острая боль в пояснице, Гнойные выделения",Хирург,2025-04-27T19:48:40+03:00,,2025-04-30T15:50:35+03:00,3334.0
Макарова Ирина Аркадьевна,Беларусь,ZT 6157702,,9549 4714 2501 2546,Сбербанк,,Температура,Терапевт,2023-11-27T08:14:58+03:00,Общий анализ крови,2023-11-30T18:55:17+03:00,9819.0
Макарова Ирина Аркадьевна,Беларусь,,711-205-257 55,9549 4714 2501 2546,Сбербанк,Visa,Потливость,,,,,3308.0
Макарова Ирина Аркадьевна,Беларусь,ZT 6157702,,9549 4714 2501 2546,,Visa,Бледность кожи,Гематолог,,"Коагулограмма, Общий анализ крови",2025-03-04T08:53:09+03:00,9647.0
Григорьева Лея Германовна,,7593 119226,365-864-282 20,5947 8195 4623 7469,Сбербанк,,,,,"ЭКГ, Биохимический анализ крови, Холтеровское мониторирование",,11806.0
Григорьева Лея Германовна,Россия,7593 119226,365-864-282 20,5947 8195 4623 7469,Сбербанк,,Рвота,,,Токсикологический анализ,,4847.0
Григорьева Лея Германовна,Россия,7593 119226,365-864-282 20,5947 8195 4623 7469,,Visa,"Тошнота, Тремор, Абстинентный синдром",Нарколог,2023-12-10T19:28:30+03:00,,,5096.0
Семенова Софья Александровна,Россия,6280 237878,293-627-113 47,2512 2041 9242 1886,,Мир,Диарея,Гастроэнтеролог,2024-09-02T20:14:47+03:00,УЗИ органов брюшной полости,2024-09-04T17:02:30+03:00,2300.0
Семенова Софья Александровна,Россия,,,2512 2041 9242 1886,Сбербанк,Мир,,Гастроэнтеролог,2023-11-26T15:26:58+03:00,"Копрограмма, Анализ на хеликобактер пилори",2023-11-29T18:45:39+03:00,7002.0
,Россия,,,2512 2041 9242 1886,Сбербанк,,"Дисфония, Нарушение речи",Логопед,2025-02-01T16:42:50+03:00,,2025-02-03T14:59:06+03:00,5235.0
,,6280 237878,293-627-113 47,2512 2041 9242 1886,Сбербанк,Мир,,,2024-09-17T12:07:04+03:00,,,5680.0
Захаров Филипп Ярославович,Беларусь,MO 8195714,671-726-577 66,4783 1014 5561 6093,Альфа-Банк,,"Отеки, Онемение",,2024-03-09T13:59:00+03:00,,2024-03-11T18:30:13+03:00,8780.0
Захаров Филипп Ярославович,Беларусь,MO 8195714,671-726-577 66,4783 1014 5561 6093,,Мир,"Выделения, Покраснение кожи, Зуд, Сыпь",Дерматовенеролог,,"ПЦР на ИППП, Соскоб кожи",,8711.0
Горохова Алла Глебовна,,DV 9621218,664-765-991 92,2280 2380 5293 8433,Альфа-Банк,Visa,,,2025-04-17T10:31:18+03:00,"Анализ на гепатиты, УЗИ печени, Биохимический анализ крови",,
Горохова Алла Глебовна,Беларусь,DV 9621218,664-765-991 92,,Альфа-Банк,Visa,,,2023-11-23T14:43:31+03:00,"Анализ на тромбоциты, Общий анализ крови",,
Андреев Марк Богданович,,,456-909-395 61,,Сбербанк,,"Депрессия, Утомляемость, Тревожность",,2024-12-16T09:58:28+03:00,"Психологические тесты, Гормональные исследования",2024-12-18T20:46:29+03:00,5188.0
Костина Ксения Акимовна,Беларусь,RB 8664093,,3335 4485 3169 9606,,,"Отеки, Боль в пояснице",,,"УЗИ почек, Биохимический анализ крови",2025-02-22T15:13:48+03:00,7047.0
,Беларусь,,185-953-381 56,3335 4485 3169 9606,Альфа-Банк,,"Боль в правом подреберье, Темная моча",Гепатолог,,Биохимический анализ крови,,
Колесникова Виолетта Денисовна,Беларусь,,,,Сбербанк,,"Частое мочеиспускание, Потеря веса, Потливость, Жажда",,2024-01-11T15:47:20+03:00,"УЗИ щитовидной железы, ТТГ (тиреотропный гормон), Инсулин",2024-01-13T10:52:25+03:00,4090.0
Колесникова Виолетта Денисовна,Беларусь,RD 2850269,398-373-591 84,,Сбербанк,,"Кашель, Температура",Фтизиатр,2023-11-30T10:43:21+03:00,Рентген легких,2023-12-01T08:55:15+03:00,9410.0
,Беларусь,RD 2850269,398-373-591 84,,Сбербанк,Мир,"Нарушение речи, Дисфония",Логопед,2025-01-16T17:48:13+03:00,,2025-01-18T09:01:56+03:00,8536.0
Миронова Анна Юрьевна,Казахстан,N 7834268,963-662-685 23,,Сбербанк,MasterCard,Тремор,,,"Общий анализ крови, Анализ на наркотики",,10495.0
Миронова Анна Юрьевна,Казахстан,N 7834268,963-662-685 23,,,MasterCard,"Потливость, Слабость, Лихорадка, Бледность кожи",Гематолог,2024-10-12T16:12:55+03:00,Коагулограмма,2024-10-14T09:04:04+03:00,5295.0
,Беларусь,KN 8794588,590-714-785 85,,Сбербанк,Мир,,,2024-01-10T08:32:38+03:00,,2024-01-12T20:42:37+03:00,
Петров Василий Игоревич,,,,,,,"Потеря аппетита, Боль в животе",,2024-01-01T16:35:26+03:00,"Анализ на антитела к паразитам, Общий анализ крови",2024-01-03T13:37:06+03:00,
Петров Василий Игоревич,,KN 8794588,590-714-785 85,6220 7906 3195 7306,,Мир,,Эндокринолог,2024-06-07T14:10:15+03:00,,2024-06-08T08:48:17+03:00,
Петров Василий Игоревич,Беларусь,,590-714-785 85,6220 7906 3195 7306,,,"Боль при мочеиспускании, Выделения, Сыпь",Венеролог,2024-06-26T20:54:03+03:00,"Мазок на флору, ПЦР на инфекции",,10111.0
Петров Василий Игоревич,,KN 8794588,,6220 7906 3195 7306,Сбербанк,Мир,"Отказ от еды, Желтуха у новорожденных",Неонатолог,,,2023-10-30T17:21:40+03:00,11452.0
Климентов Владимир Олегович,Беларусь,DW 2238767,221-171-997 59,8045 9239 6526 8658,Сбербанк,,"Частое мочеиспускание, Потеря веса, Потливость, Жажда",Эндокринолог,2024-12-04T21:19:53+03:00,"Инсулин, ТТГ (тиреотропный гормон)",2024-12-07T11:52:39+03:00,11667.0
Климентов Владимир Олегович,,,221-171-997 59,8045 9239 6526 8658,Сбербанк,,"Боль внизу живота, Выделения, Нарушение цикла",Акушер-гинеколог,2024-01-08T16:25:00+03:00,"УЗИ плода, Мазок на флору",,
Климентов Владимир Олегович,,,221-171-997 59,,Сбербанк,MasterCard,"Сыпь, Покраснение кожи, Акне",,2024-11-08T19:21:50+03:00,"Соскоб кожи, Аллергопробы, Биохимический анализ крови",2024-11-10T09:29:53+03:00,4841.0
,,DW 2238767,221-171-997 59,,Сбербанк,MasterCard,"Отек десен, Гнойные выделения, Зубная боль",Стоматолог,2025-03-27T11:21:05+03:00,"Рентген зубов, Аллергопробы",2025-03-30T14:39:11+03:00,11508.0
Климентов Владимир Олегович,Беларусь,,221-171-997 59,8045 9239 6526 8658,Сбербанк,MasterCard,"Боль, Проблемы с дыханием",Анестезиолог,2024-01-24T18:17:56+03:00,"ЭКГ, Общий анализ крови",2024-01-26T18:58:45+03:00,
Козлова Яна Богдановна,Беларусь,BU 9817403,363-352-657 79,5101 6912 3482 4684,Сбербанк,MasterCard,,Психиатр,2024-11-26T16:10:49+03:00,,,9177.0
Козлова Яна Богдановна,Беларусь,BU 9817403,,5101 6912 3482 4684,Сбербанк,,"Распространение инфекции, Лихорадка, Частые заболевания",,2025-03-13T11:31:26+03:00,"Общий анализ крови, ПЦР на инфекции",,6300.0
Козлова Яна Богдановна,Беларусь,BU 9817403,,5101 6912 3482 4684,Сбербанк,MasterCard,,Травматолог,2023-12-07T16:03:48+03:00,,2023-12-09T18:59:05+03:00,9072.0
Козлова Яна Богдановна,Беларусь,BU 9817403,,5101 6912 3482 4684,,MasterCard,,,,"Общий анализ крови, Анализ на антитела",2025-03-18T15:14:08+03:00,
Козлов Виктор Леонидович,Казахстан,,538-651-823 41,7453 5807 4005 8760,,Visa,Онемение кожи,Дерматолог,,,2025-04-05T08:41:46+03:00,9219.0
Козлов Виктор Леонидович,,,538-651-823 41,7453 5807 4005 8760,Сбербанк,Visa,"Покраснение кожи, Акне, Сыпь",Косметолог,2023-08-09T15:13:02+03:00,"Аллергопробы, Соскоб кожи",,
,Казахстан,N 1665801,538-651-823 41,7453 5807 4005 8760,Сбербанк,Visa,,Гастроэнтеролог,,"Копрограмма, УЗИ органов брюшной полости, Анализ на хеликобактер пилори",2024-06-08T20:03:02+03:00,8224.0
,,N 1665801,538-651-823 41,,Сбербанк,,,Гепатолог,2024-03-16T18:54:05+03:00,"УЗИ печени, Фиброскан, Биохимический анализ крови",2024-03-18T09:12:02+03:00,8477.0
Козлов Виктор Леонидович,Казахстан,,538-651-823 41,7453 5807 4005 8760,,Visa,Отторжение органа,Трансплантолог,2023-12-03T12:00:52+03:00,Биохимический анализ крови,2023-12-05T08:29:10+03:00,5260.0
Власов Эдуард Алексеевич,Казахстан,N 5231133,738-692-200 88,4480 9200 7930 6454,Альфа-Банк,Visa,"Отеки, Боль в груди",Кардиолог,2025-01-06T21:37:54+03:00,,2025-01-09T15:17:02+03:00,5169.0
,Казахстан,N 5231133,738-692-200 88,,Альфа-Банк,,"Сыпь, Покраснение кожи, Зуд, Онемение кожи",Дерматолог,2024-12-12T14:27:14+03:00,,,3971.0
,Казахстан,N 5231133,,4480 9200 7930 6454,,,"Одышка, Учащенное сердцебиение, Боль в груди, Отеки",,,"Эхокардиография, Холтеровское мониторирование",2024-07-09T13:01:10+03:00,
Орлова Глафира Игнатьевна,,N 2945761,289-156-139 23,1937 2726 5493 7163,Сбербанк,Мир,,Травматолог,2024-11-22T20:04:06+03:00,Общий анализ крови,,6555.0
Орлова Глафира Игнатьевна,,N 2945761,,1937 2726 5493 7163,Сбербанк,,"Потливость, Лихорадка",Онколог,,Биопсия опухоли,,10232.0
Трофимов Макар Степанович,,EJ 6579596,341-623-642 75,8779 8911 5676 2614,Сбербанк,,"Кашель, Боль в животе",Педиатр,2024-10-01T18:54:24+03:00,"Общий анализ крови, Иммуноферментный анализ (ИФА)",,6490.0
Трофимов Макар Степанович,Беларусь,EJ 6579596,341-623-642 75,8779 8911 5676 2614,Сбербанк,,"Боль в животе, Гнойные выделения, Острая боль в пояснице",Хирург,,Коагулограмма,2024-12-24T19:34:52+03:00,9928.0
Трофимов Макар Степанович,Беларусь,EJ 6579596,341-623-642 75,8779 8911 5676 2614,Сбербанк,Visa,Кашель,Терапевт,,"Общий анализ мочи, Биохимический анализ крови, Общий анализ крови",2023-06-04T09:19:03+03:00,4250.0
Трофимов Макар Степанович,,EJ 6579596,341-623-642 75,8779 8911 5676 2614,,Visa,"Эректильная дисфункция, Потеря оргазма, Нарушение полового влечения",Сексопатолог,2023-08-26T21:21:52+03:00,"Гормональные исследования, Психологические тесты",2023-08-29T15:38:18+03:00,
Плотникова Нонна Валерьевна,Россия,,202-647-484 40,6869 6311 4973 4591,Сбербанк,Visa,"Отеки, Учащенное сердцебиение, Одышка",Кардиолог,2023-08-25T19:13:59+03:00,"ЭКГ, Биохимический анализ крови, Холтеровское мониторирование",2023-08-27T20:31:22+03:00,10006.0
Плотникова Нонна Валерьевна,Россия,8564 779099,202-647-484 40,6869 6311 4973 4591,Сбербанк,Visa,"Онемение конечностей, Боль в суставах, Острая боль в спине",Ортопед,2023-08-29T18:26:54+03:00,,2023-09-01T19:52:36+03:00,3534.0
Плотникова Нонна Валерьевна,Россия,8564 779099,,,Сбербанк,,Нарушение сна,Психотерапевт,,,,
Костин Матвей Данилович,Казахстан,,543-431-944 13,,Сбербанк,MasterCard,Слабость,,2023-12-27T15:56:44+03:00,Анализ на тромбоциты,,11107.0
Костин Матвей Данилович,,N 7458309,543-431-944 13,5399 8555 6233 6679,Сбербанк,MasterCard,Потливость,Эндокринолог,,"Инсулин, ТТГ (тиреотропный гормон), УЗИ щитовидной железы",2024-02-28T18:54:21+03:00,7684.0
Костин Матвей Данилович,,,543-431-944 13,5399 8555 6233 6679,Сбербанк,,"Боль в пояснице, Частое мочеиспускание",,2023-05-07T19:16:53+03:00,Анализ мочи по Нечипоренко,,10181.0
,Беларусь,XN 9844163,554-354-510 25,,Сбербанк,Visa,"Онемение, Боль в ногах",,2025-04-28T15:40:19+03:00,УЗИ сосудов,2025-04-30T16:24:42+03:00,8682.0
,Беларусь,XN 9844163,554-354-510 25,3110 7512 6863 7885,Сбербанк,Visa,,Диетолог,2023-08-02T12:19:19+03:00,"Анализ на пищевую непереносимость, Биохимический анализ крови, Глюкоза крови",2023-08-03T10:00:52+03:00,
Кузнецова Пелагея Михайловна,Казахстан,N 2219583,432-268-106 46,2821 9106 9397 2131,Сбербанк,,"Сухость глаз, Затуманенное зрение, Покраснение глаз",Офтальмолог,,"Тонометрия глаза, Оптическая когерентная томография, Офтальмоскопия",,11098.0
Кузнецова Пелагея Михайловна,Казахстан,,432-268-106 46,2821 9106 9397 2131,Сбербанк,,"Потливость, Потеря веса",,,Тест на толерантность к глюкозе,,
