ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Путин Игнат Тимурович,Россия,1530 238393,178-812-635 69,5819 7111 9088 7483,Альфа-Банк,Visa,"Онемение, Травмы костей, Боль в суставах",Хирург-ортопед,2023-05-30T17:29:20+03:00,"Анализ на ревматоидный фактор, Рентген, Общий анализ крови",2023-06-02T19:05:18+03:00,5966
Путин Игнат Тимурович,Россия,1530 238393,178-812-635 69,5819 7111 9088 7483,Альфа-Банк,Visa,"Гнойные выделения, Острая боль в пояснице, Боль в животе",Хирург,2024-11-23T21:42:03+03:00,УЗИ органов брюшной полости,2024-11-26T12:53:41+03:00,2851
Путин Игнат Тимурович,Россия,1530 238393,178-812-635 69,5819 7111 9088 7483,Альфа-Банк,Visa,"Головная боль, Онемение, Головокружение, Нарушение сна",Невролог,2024-03-16T11:48:34+03:00,"Доплерография сосудов шеи, Общий анализ крови",2024-03-17T12:07:47+03:00,3646
Путин Игнат Тимурович,Россия,1530 238393,178-812-635 69,5819 7111 9088 7483,Альфа-Банк,Visa,Шум в ушах,Сурдолог,2024-08-11T13:55:36+03:00,"Аудиограмма, Тимпанометрия, МРТ головного мозга",2024-08-12T18:52:50+03:00,7906
Козлов Петр Валентинович,Беларусь,IE 7543708,983-912-335 61,8608 1861 4654 1637,Сбербанк,Visa,"Сыпь, Боль при мочеиспускании, Выделения",Венеролог,2025-03-13T14:06:49+03:00,ПЦР на инфекции,2025-03-15T18:24:52+03:00,6082
Козлов Петр Валентинович,Беларусь,IE 7543708,983-912-335 61,8608 1861 4654 1637,Сбербанк,Visa,"Отторжение органа, Лихорадка, Боль в области трансплантата",Трансплантолог,2023-11-02T09:51:24+03:00,"Общий анализ крови, Биохимический анализ крови, Гистосовместимость",2023-11-03T14:17:08+03:00,11873
Козлов Петр Валентинович,Беларусь,IE 7543708,983-912-335 61,8608 1861 4654 1637,Сбербанк,Visa,"Нарушение произношения звуков, Дисфония, Нарушение речи",Логопед,2025-01-31T17:40:16+03:00,Нейропсихологическая диагностика,2025-02-03T17:22:43+03:00,4266
Козлов Петр Валентинович,Беларусь,IE 7543708,983-912-335 61,8608 1861 4654 1637,Сбербанк,Visa,Дисфония,Логопед,2024-09-26T16:33:29+03:00,Аудиометрия,2024-09-29T14:24:31+03:00,2778
Козлов Петр Валентинович,Беларусь,IE 7543708,983-912-335 61,8608 1861 4654 1637,Сбербанк,Visa,"Частое мочеиспускание, Боль в пояснице, Боль при мочеиспускании",Уролог,2023-07-07T15:03:53+03:00,"УЗИ почек, ПЦР на инфекции",2023-07-09T11:17:43+03:00,10890
Воробьева Наталья Андреевна,Казахстан,N 3977282,643-248-619 53,2740 5125 5422 6691,Сбербанк,Visa,Сыпь,Дерматовенеролог,2023-06-25T10:58:54+03:00,"Общий анализ крови, Соскоб кожи",2023-06-27T20:00:24+03:00,11020
Воробьева Наталья Андреевна,Казахстан,N 3977282,643-248-619 53,2740 5125 5422 6691,Сбербанк,Visa,"Боль в животе, Гнойные выделения",Хирург,2025-03-14T09:21:31+03:00,"МРТ или КТ, УЗИ органов брюшной полости, Коагулограмма",2025-03-16T19:42:59+03:00,2988
Павлова Алина Ильинична,Россия,4774 831271,850-790-968 87,4828 8192 6727 8650,Сбербанк,Visa,"Потеря слуха, Шум в ушах, Заложенность ушей",Сурдолог,2024-09-05T08:28:19+03:00,"Тимпанометрия, Аудиограмма",2024-09-07T18:07:27+03:00,7018
Павлова Алина Ильинична,Россия,4774 831271,850-790-968 87,4828 8192 6727 8650,Сбербанк,Visa,"Потеря слуха, Заложенность ушей",Сурдолог,2024-03-30T19:33:44+03:00,"Аудиограмма, Тимпанометрия, Рентген височной кости",2024-04-01T21:01:14+03:00,9236
Князев Мирон Юрьевич,Россия,4271 873626,501-116-784 92,1917 7682 3093 4871,Сбербанк,MasterCard,Покраснение глаз,Офтальмолог,2023-12-25T08:05:29+03:00,"Тонометрия глаза, Офтальмоскопия, Проверка остроты зрения",2023-12-27T09:41:28+03:00,5628
Князев Мирон Юрьевич,Россия,4271 873626,501-116-784 92,1917 7682 3093 4871,Сбербанк,MasterCard,"Выделения, Боль при мочеиспускании, Сыпь",Венеролог,2023-05-10T11:07:04+03:00,"Общий анализ крови, Мазок на флору, ПЦР на инфекции",2023-05-11T21:54:55+03:00,5547
Сафронов Игнат Ильич,Казахстан,N 3361457,462-193-769 94,2293 6327 4353 6571,Сбербанк,Мир,"Боль в суставах, Онемение конечностей",Ортопед,2023-11-22T16:59:21+03:00,"Общий анализ крови, Рентген, Анализ на ревматоидный фактор",2023-11-24T13:06:49+03:00,2614
Сафронов Игнат Ильич,Казахстан,N 3361457,462-193-769 94,2293 6327 4353 6571,Сбербанк,Мир,"Боль в суставах, Реабилитация после травм",Физиотерапевт,2025-02-25T13:04:08+03:00,МРТ,2025-02-28T21:42:05+03:00,2235
Цветков Альберт Павлович,Беларусь,GR 2687358,438-962-490 11,9500 1743 7040 7307,Альфа-Банк,MasterCard,"Переломы, Боль в суставах",Травматолог,2024-06-05T15:49:09+03:00,УЗИ мягких тканей,2024-06-08T08:38:02+03:00,2212
Цветков Альберт Павлович,Беларусь,GR 2687358,438-962-490 11,9500 1743 7040 7307,Альфа-Банк,MasterCard,Выделения,Гинеколог,2023-05-14T16:50:22+03:00,УЗИ органов малого таза,2023-05-16T15:59:29+03:00,5173
Козлов Прохор Эдуардович,Казахстан,N 4608428,137-244-896 19,3291 5274 8616 9429,Сбербанк,Мир,"Кровотечение, Запор",Проктолог,2024-04-27T11:01:14+03:00,Колоноскопия,2024-04-29T18:17:16+03:00,6747
Козлов Прохор Эдуардович,Казахстан,N 4608428,137-244-896 19,3291 5274 8616 9429,Сбербанк,Мир,Слабость,Гериатр,2024-06-07T12:11:36+03:00,"ЭКГ, Биохимический анализ крови, УЗИ органов",2024-06-08T14:44:30+03:00,8130
Козлов Прохор Эдуардович,Казахстан,N 4608428,137-244-896 19,3291 5274 8616 9429,Сбербанк,Мир,"Акне, Сыпь, Покраснение кожи",Косметолог,2024-06-25T18:33:09+03:00,"Соскоб кожи, Биохимический анализ крови",2024-06-27T16:31:14+03:00,3969
Козлов Прохор Эдуардович,Казахстан,N 4608428,137-244-896 19,3291 5274 8616 9429,Сбербанк,Мир,"Дисфония, Нарушение произношения звуков, Нарушение речи",Логопед,2024-09-29T20:50:48+03:00,Аудиометрия,2024-10-01T15:05:50+03:00,6449
Козлов Прохор Эдуардович,Казахстан,N 4608428,137-244-896 19,3291 5274 8616 9429,Сбербанк,Мир,"Лихорадка, Покраснение кожи, Потливость, Озноб",Инфекционист,2024-12-10T12:00:28+03:00,"ПЦР на инфекции, Общий анализ крови",2024-12-11T14:12:50+03:00,10784
Мельников Владислав Демьянович,Беларусь,WI 7360226,951-588-744 90,1920 8196 9366 7923,ВТБ,MasterCard,"Потеря оргазма, Эректильная дисфункция, Нарушение полового влечения",Сексопатолог,2024-04-08T11:17:43+03:00,"Анализ на тестостерон, Психологические тесты, Гормональные исследования",2024-04-11T15:49:08+03:00,8728
Ефимов Герман Витальевич,Казахстан,N 1104616,799-712-556 24,3516 3099 3089 8545,Сбербанк,Мир,"Озноб, Утомляемость, Частые инфекции, Лихорадка",Иммунолог,2024-06-27T15:05:56+03:00,"ПЦР на вирусы, Анализ на иммуноглобулины, Общий анализ крови",2024-06-30T10:14:17+03:00,5005
Ефимов Герман Витальевич,Казахстан,N 1104616,799-712-556 24,3516 3099 3089 8545,Сбербанк,Мир,Выделения,Венеролог,2023-05-23T18:21:22+03:00,"Анализ на ВИЧ, ПЦР на инфекции, Мазок на флору",2023-05-25T11:11:53+03:00,9110
Ефимов Герман Витальевич,Казахстан,N 1104616,799-712-556 24,3516 3099 3089 8545,Сбербанк,Мир,"Тревожность, Депрессия, Утомляемость, Нарушение сна",Психиатр,2023-10-25T09:45:12+03:00,"Психологические тесты, Общий анализ крови",2023-10-27T15:29:54+03:00,8219
Ефимов Герман Витальевич,Казахстан,N 1104616,799-712-556 24,3516 3099 3089 8545,Сбербанк,Мир,Сыпь,Венеролог,2024-12-13T18:15:08+03:00,"Анализ на ВИЧ, Мазок на флору",2024-12-15T21:07:00+03:00,11347
Андреева Нонна Архиповна,Россия,5311 532959,511-678-663 74,3141 7802 2595 8642,Сбербанк,Visa,"Отечность суставов, Боль в суставах, Онемение",Ревматолог,2023-10-04T20:13:48+03:00,"Антинуклеарные антитела, МРТ суставов, Анализ на ревматоидный фактор",2023-10-06T12:42:37+03:00,9566
Морозова Альбина Юрьевна,Россия,1224 328363,694-415-750 17,2982 7105 6368 9479,ВТБ,MasterCard,Гнойные выделения,Стоматолог,2025-01-10T19:23:10+03:00,"Аллергопробы, Панорамный снимок зубов",2025-01-12T21:45:24+03:00,9706
Капустин Владимир Ильич,Беларусь,NG 9481213,222-659-427 52,4049 7390 1928 3916,ВТБ,Visa,"Нарушение произношения звуков, Нарушение речи",Логопед,2023-08-06T08:48:24+03:00,"Аудиометрия, Психологическое тестирование, Нейропсихологическая диагностика",2023-08-07T14:10:26+03:00,8580
Капустин Владимир Ильич,Беларусь,NG 9481213,222-659-427 52,4049 7390 1928 3916,ВТБ,Visa,Депрессия,Психотерапевт,2024-07-15T09:18:05+03:00,"ЭЭГ, Гормональные исследования, Психологические тесты",2024-07-17T14:48:00+03:00,4367
Степанов Святослав Павлович,Россия,1712 220505,862-912-843 62,5452 4519 8696 1576,Сбербанк,Visa,"Острая боль в спине, Онемение конечностей, Боль в суставах",Ортопед,2024-12-02T14:56:03+03:00,МРТ суставов,2024-12-03T21:54:08+03:00,8087
Степанов Святослав Павлович,Россия,1712 220505,862-912-843 62,5452 4519 8696 1576,Сбербанк,Visa,Затуманенное зрение,Офтальмолог,2024-05-08T13:46:38+03:00,"Тонометрия глаза, Оптическая когерентная томография",2024-05-10T19:31:44+03:00,10708
Степанов Святослав Павлович,Россия,1712 220505,862-912-843 62,5452 4519 8696 1576,Сбербанк,Visa,Боль при мочеиспускании,Венеролог,2024-03-10T09:15:21+03:00,Общий анализ крови,2024-03-12T16:01:34+03:00,7574
Степанов Святослав Павлович,Россия,1712 220505,862-912-843 62,5452 4519 8696 1576,Сбербанк,Visa,"Лихорадка, Боль в костях, Потливость",Онколог,2025-04-08T12:54:40+03:00,Анализ на онкомаркеры,2025-04-09T11:04:57+03:00,4908
Путин Константин Гаврилович,Казахстан,N 3081398,120-558-468 58,5312 5429 7786 2216,Сбербанк,MasterCard,"Частое мочеиспускание, Отеки, Боль в пояснице",Нефролог,2024-05-20T19:46:55+03:00,"Анализ мочи по Нечипоренко, Общий анализ мочи, Биохимический анализ крови",2024-05-23T09:59:05+03:00,11265
Путин Константин Гаврилович,Казахстан,N 3081398,120-558-468 58,5312 5429 7786 2216,Сбербанк,MasterCard,"Реабилитация после травм, Боль в суставах",Физиотерапевт,2024-02-29T09:50:09+03:00,"МРТ, Рентген, УЗИ суставов",2024-03-02T19:11:14+03:00,9845
Путин Константин Гаврилович,Казахстан,N 3081398,120-558-468 58,5312 5429 7786 2216,Сбербанк,MasterCard,"Отек десен, Зубная боль",Стоматолог,2023-12-17T16:28:15+03:00,"Аллергопробы, Рентген зубов",2023-12-20T09:50:48+03:00,9270
Путин Константин Гаврилович,Казахстан,N 3081398,120-558-468 58,5312 5429 7786 2216,Сбербанк,MasterCard,Запор,Проктолог,2023-05-09T14:17:50+03:00,Аноскопия,2023-05-11T18:41:35+03:00,3256
Путин Константин Гаврилович,Казахстан,N 3081398,120-558-468 58,5312 5429 7786 2216,Сбербанк,MasterCard,"Боль в правом подреберье, Темная моча, Желтуха",Гепатолог,2024-06-15T11:24:58+03:00,"Биохимический анализ крови, УЗИ печени",2024-06-17T11:53:24+03:00,3950
Моисеева Амира Викторовна,Россия,2040 941765,575-410-436 77,7036 3973 5043 4922,Сбербанк,Visa,"Онемение конечностей, Острая боль в спине, Боль в суставах",Ортопед,2024-07-17T20:26:42+03:00,Общий анализ крови,2024-07-20T11:42:56+03:00,7619
Моисеева Амира Викторовна,Россия,2040 941765,575-410-436 77,7036 3973 5043 4922,Сбербанк,Visa,"Боль внизу живота, Выделения, Нарушение цикла",Акушер-гинеколог,2024-08-17T10:07:06+03:00,"Цитологическое исследование, Гормональные исследования",2024-08-18T18:25:20+03:00,4245
Моисеева Амира Викторовна,Россия,2040 941765,575-410-436 77,7036 3973 5043 4922,Сбербанк,Visa,"Потеря веса, Лихорадка",Онколог,2024-03-18T20:14:08+03:00,Анализ на онкомаркеры,2024-03-20T14:46:35+03:00,11920
Соболева Марина Анатольевна,Россия,6921 655182,759-526-156 70,1023 2116 5959 5416,Тинькофф,Мир,"Боль в суставах, Реабилитация после травм",Физиотерапевт,2024-09-29T21:18:08+03:00,УЗИ суставов,2024-10-01T14:43:43+03:00,4693
Соболева Марина Анатольевна,Россия,6921 655182,759-526-156 70,1023 2116 5959 5416,Тинькофф,Мир,"Диагностика травм, Выявление опухолей",Радиолог,2024-02-06T12:42:47+03:00,Рентген,2024-02-09T11:15:20+03:00,6423
Головина Октябрина Мироновна,Россия,8980 217996,377-915-427 69,4995 1429 6804 7566,Сбербанк,Visa,Депрессия,Психиатр,2023-06-25T18:11:08+03:00,Токсикологическое исследование,2023-06-26T10:26:43+03:00,8845
Головина Октябрина Мироновна,Россия,8980 217996,377-915-427 69,4995 1429 6804 7566,Сбербанк,Visa,"Боль внизу живота, Выделения, Нарушение цикла",Акушер-гинеколог,2024-12-09T19:20:33+03:00,"Цитологическое исследование, УЗИ плода",2024-12-12T21:48:54+03:00,8147
Ларин Абрам Игнатьевич,Казахстан,N 4299277,617-248-149 21,2649 6052 5645 4698,Альфа-Банк,Visa,Выделения из сосков,Маммолог,2025-04-12T14:36:59+03:00,Биопсия,2025-04-14T10:22:18+03:00,2831
Ширяев Тарас Леонидович,Казахстан,N 2963475,369-789-703 49,2424 6517 5496 3656,Сбербанк,Visa,"Боль, Проблемы с дыханием",Анестезиолог,2023-06-29T11:04:39+03:00,"ЭКГ, Коагулограмма, Общий анализ крови",2023-06-30T19:21:29+03:00,9348
Ширяев Тарас Леонидович,Казахстан,N 2963475,369-789-703 49,2424 6517 5496 3656,Сбербанк,Visa,"Нарушение произношения звуков, Дисфония, Нарушение речи",Логопед,2024-11-04T12:42:35+03:00,Нейропсихологическая диагностика,2024-11-07T09:36:29+03:00,6197
Ширяев Тарас Леонидович,Казахстан,N 2963475,369-789-703 49,2424 6517 5496 3656,Сбербанк,Visa,"Частое мочеиспускание, Отеки",Нефролог,2023-06-09T20:01:58+03:00,Биохимический анализ крови,2023-06-12T11:17:13+03:00,10553
Ушакова Анастасия Павловна,Казахстан,N 2403092,745-481-580 34,6679 4989 5517 5767,Сбербанк,Visa,Нарушение менструального цикла,Гинеколог,2024-04-18T13:03:47+03:00,Мазок на флору,2024-04-21T09:28:40+03:00,7049
Ушакова Анастасия Павловна,Казахстан,N 2403092,745-481-580 34,6679 4989 5517 5767,Сбербанк,Visa,Заложенность носа,Аллерголог,2023-10-10T20:04:57+03:00,"Общий анализ крови, Аллергопробы",2023-10-12T17:35:30+03:00,5145
Михайлов Виктор Станиславович,Казахстан,N 3237775,420-523-299 79,4735 1113 1954 7870,Альфа-Банк,Visa,"Тремор, Тошнота, Абстинентный синдром",Нарколог,2024-03-04T15:57:01+03:00,Токсикологическое исследование,2024-03-07T08:38:56+03:00,7095
Михайлов Виктор Станиславович,Казахстан,N 3237775,420-523-299 79,4735 1113 1954 7870,Альфа-Банк,Visa,Затрудненное дыхание,Пульмонолог,2023-06-22T12:53:04+03:00,"Спирометрия, КТ легких, Рентген грудной клетки",2023-06-24T08:38:52+03:00,5184
Лавров Арсений Валентинович,Россия,2150 819733,242-756-818 41,3849 7767 9026 8034,ВТБ,Visa,"Зубная боль, Гнойные выделения",Стоматолог,2024-04-04T15:04:10+03:00,"Аллергопробы, Панорамный снимок зубов",2024-04-07T19:34:43+03:00,11787
Лавров Арсений Валентинович,Россия,2150 819733,242-756-818 41,3849 7767 9026 8034,ВТБ,Visa,Боль в суставах,Физиотерапевт,2024-05-07T21:17:27+03:00,"Электромиография, МРТ, УЗИ суставов",2024-05-09T21:57:56+03:00,4586
Лавров Арсений Валентинович,Россия,2150 819733,242-756-818 41,3849 7767 9026 8034,ВТБ,Visa,"Жажда, Потеря веса, Потливость, Частое мочеиспускание",Эндокринолог,2023-05-03T15:30:40+03:00,ТТГ (тиреотропный гормон),2023-05-05T13:59:48+03:00,10737
Лавров Арсений Валентинович,Россия,2150 819733,242-756-818 41,3849 7767 9026 8034,ВТБ,Visa,Озноб,Инфекционист,2023-09-04T21:32:09+03:00,"ПЦР на инфекции, Анализ на антитела, Общий анализ крови",2023-09-06T17:01:45+03:00,4966
Лавров Арсений Валентинович,Россия,2150 819733,242-756-818 41,3849 7767 9026 8034,ВТБ,Visa,"Проблемы с дыханием, Боль, требующая обезболивания",Анестезиолог,2023-11-18T08:32:07+03:00,Общий анализ крови,2023-11-19T13:04:47+03:00,5334
Денисов Владимир Васильевич,Беларусь,MU 0842012,795-762-343 14,1046 4147 7698 5835,Сбербанк,Visa,Гнойные выделения,Стоматолог,2023-06-25T10:16:05+03:00,"Рентген зубов, Аллергопробы, Панорамный снимок зубов",2023-06-27T11:57:29+03:00,11421
Денисов Владимир Васильевич,Беларусь,MU 0842012,795-762-343 14,1046 4147 7698 5835,Сбербанк,Visa,"Боль в суставах, Переломы",Травматолог,2024-10-03T16:04:39+03:00,"УЗИ мягких тканей, Общий анализ крови, Рентген",2024-10-05T19:44:01+03:00,8923
Денисов Владимир Васильевич,Беларусь,MU 0842012,795-762-343 14,1046 4147 7698 5835,Сбербанк,Visa,"Боль в груди, Выделения из сосков, Опухоли",Маммолог,2024-06-11T12:30:58+03:00,УЗИ молочных желез,2024-06-13T17:50:40+03:00,2198
Денисов Владимир Васильевич,Беларусь,MU 0842012,795-762-343 14,1046 4147 7698 5835,Сбербанк,Visa,Боль в суставах,Травматолог,2024-04-23T13:07:54+03:00,"УЗИ мягких тканей, Рентген",2024-04-26T10:00:55+03:00,4480
Васильев Егор Моисеевич,Беларусь,SZ 2719561,113-130-346 23,9128 6720 6278 4543,Сбербанк,Visa,"Температура, Отказ от еды, Желтуха у новорожденных",Неонатолог,2024-11-11T11:11:02+03:00,"Неонатальный скрининг, УЗИ органов",2024-11-12T08:18:44+03:00,10428
Васильев Егор Моисеевич,Беларусь,SZ 2719561,113-130-346 23,9128 6720 6278 4543,Сбербанк,Visa,"Реабилитация после травм, Боль в суставах",Физиотерапевт,2025-03-02T11:04:50+03:00,"МРТ, Электромиография, УЗИ суставов",2025-03-04T11:36:37+03:00,11965
Елисеев Лука Михайлович,Беларусь,ME 5834145,712-686-307 86,4806 5780 8649 1486,Сбербанк,Visa,Частое мочеиспускание,Уролог,2025-02-02T20:39:52+03:00,"Общий анализ мочи, ПЦР на инфекции, УЗИ почек",2025-02-04T09:42:31+03:00,4685
Елисеев Лука Михайлович,Беларусь,ME 5834145,712-686-307 86,4806 5780 8649 1486,Сбербанк,Visa,Эректильная дисфункция,Сексопатолог,2024-08-07T19:06:47+03:00,"Анализ на тестостерон, Гормональные исследования",2024-08-10T08:30:05+03:00,2834
Елисеев Лука Михайлович,Беларусь,ME 5834145,712-686-307 86,4806 5780 8649 1486,Сбербанк,Visa,"требующая обезболивания, Проблемы с дыханием, Боль",Анестезиолог,2025-03-15T17:36:53+03:00,"Биохимический анализ крови, Коагулограмма, ЭКГ",2025-03-17T11:58:32+03:00,8753
Елисеев Лука Михайлович,Беларусь,ME 5834145,712-686-307 86,4806 5780 8649 1486,Сбербанк,Visa,"Тошнота, Изжога, Боль в животе",Гастроэнтеролог,2024-12-24T09:45:48+03:00,Анализ на хеликобактер пилори,2024-12-26T20:37:06+03:00,8870
Елисеев Лука Михайлович,Беларусь,ME 5834145,712-686-307 86,4806 5780 8649 1486,Сбербанк,Visa,"Нарушение сна, Депрессия",Психотерапевт,2024-04-17T16:51:03+03:00,Психологические тесты,2024-04-20T12:15:30+03:00,8756
Цветков Елисей Николаевич,Беларусь,BY 0378360,667-823-213 36,6451 6972 1803 6347,Сбербанк,Visa,"Сыпь, Онемение кожи",Дерматолог,2025-03-31T21:25:30+03:00,"Биопсия кожи, Общий анализ крови",2025-04-03T19:04:49+03:00,2252
Новикова Октябрина Павловна,Беларусь,KW 6036981,894-519-390 41,5510 5756 3991 7484,Сбербанк,MasterCard,Кашель,Педиатр,2024-05-15T16:29:17+03:00,"Иммуноферментный анализ (ИФА), Общий анализ крови",2024-05-17T13:54:04+03:00,5844
Новикова Октябрина Павловна,Беларусь,KW 6036981,894-519-390 41,5510 5756 3991 7484,Сбербанк,MasterCard,"Частые инфекции, Озноб",Иммунолог,2024-10-04T09:55:23+03:00,"Анализ на иммуноглобулины, ПЦР на вирусы, Общий анализ крови",2024-10-06T18:16:58+03:00,11619
Новикова Октябрина Павловна,Беларусь,KW 6036981,894-519-390 41,5510 5756 3991 7484,Сбербанк,MasterCard,Отеки,Сосудистый хирург,2023-05-03T08:42:50+03:00,"УЗИ сосудов, Общий анализ крови, Ангиография",2023-05-05T11:41:48+03:00,3802
Новикова Октябрина Павловна,Беларусь,KW 6036981,894-519-390 41,5510 5756 3991 7484,Сбербанк,MasterCard,Боль в суставах,Хирург-ортопед,2024-07-16T13:33:24+03:00,Рентген,2024-07-19T10:16:55+03:00,5771
Ширяева Жасмин Валерьевна,Беларусь,JX 0894087,385-959-552 30,5157 4449 7461 5986,Альфа-Банк,Visa,Отек,Травматолог,2024-01-19T16:11:12+03:00,Общий анализ крови,2024-01-20T17:49:13+03:00,2732
Ширяева Жасмин Валерьевна,Беларусь,JX 0894087,385-959-552 30,5157 4449 7461 5986,Альфа-Банк,Visa,"Сыпь, Зуд, Онемение кожи, Покраснение кожи",Дерматолог,2023-10-14T12:35:28+03:00,"Общий анализ крови, Аллергопробы",2023-10-17T08:46:13+03:00,8638
Ширяева Жасмин Валерьевна,Беларусь,JX 0894087,385-959-552 30,5157 4449 7461 5986,Альфа-Банк,Visa,"Температура, Кашель, Потеря веса, Одышка",Фтизиатр,2023-12-27T18:04:29+03:00,Анализ мокроты,2023-12-29T13:50:13+03:00,6488
Тихонов Егор Анатольевич,Беларусь,GA 8523572,405-923-933 11,1665 8035 2353 7572,Альфа-Банк,Мир,"Температура, Потеря веса, Одышка",Фтизиатр,2023-06-04T18:36:52+03:00,"Анализ мокроты, Рентген легких",2023-06-07T11:17:55+03:00,2554
Тихонов Егор Анатольевич,Беларусь,GA 8523572,405-923-933 11,1665 8035 2353 7572,Альфа-Банк,Мир,Температура,Фтизиатр,2024-10-21T15:04:59+03:00,"Общий анализ крови, Рентген легких, Анализ мокроты",2024-10-22T12:10:04+03:00,10783
Тихонов Егор Анатольевич,Беларусь,GA 8523572,405-923-933 11,1665 8035 2353 7572,Альфа-Банк,Мир,Боль в ногах,Флеболог,2023-07-19T08:05:50+03:00,"Допплерография вен, Коагулограмма",2023-07-21T09:15:23+03:00,5881
Тихонов Егор Анатольевич,Беларусь,GA 8523572,405-923-933 11,1665 8035 2353 7572,Альфа-Банк,Мир,"Лихорадка, Отторжение органа",Трансплантолог,2025-04-19T08:29:41+03:00,Биохимический анализ крови,2025-04-22T18:42:03+03:00,9901
Тихонов Егор Анатольевич,Беларусь,GA 8523572,405-923-933 11,1665 8035 2353 7572,Альфа-Банк,Мир,Нарушение цикла,Акушер-гинеколог,2023-07-15T13:33:52+03:00,Гормональные исследования,2023-07-18T15:11:15+03:00,8852
Майоров Сергей Владимирович,Россия,1025 127345,235-706-440 52,7434 5358 3969 2915,Сбербанк,MasterCard,Покраснение глаз,Офтальмолог,2023-08-29T12:25:05+03:00,Тонометрия глаза,2023-09-01T16:37:38+03:00,4581
Майоров Сергей Владимирович,Россия,1025 127345,235-706-440 52,7434 5358 3969 2915,Сбербанк,MasterCard,Реабилитация после травм,Физиотерапевт,2024-07-17T12:24:52+03:00,"Электромиография, Рентген, УЗИ суставов",2024-07-20T16:32:49+03:00,7588
Майоров Сергей Владимирович,Россия,1025 127345,235-706-440 52,7434 5358 3969 2915,Сбербанк,MasterCard,"Потливость, Температура, Озноб, Слабость",Терапевт,2023-09-02T12:02:20+03:00,Общий анализ мочи,2023-09-05T16:14:08+03:00,5575
Майоров Сергей Владимирович,Россия,1025 127345,235-706-440 52,7434 5358 3969 2915,Сбербанк,MasterCard,"Онемение, Головная боль",Невролог,2023-10-20T19:24:20+03:00,МРТ головного мозга,2023-10-23T16:21:41+03:00,11607
Зайцева Валерия Юрьевна,Россия,8432 699044,104-878-380 43,7851 6969 7171 2352,ВТБ,MasterCard,Переломы,Травматолог,2025-01-06T15:41:27+03:00,"УЗИ мягких тканей, Рентген, Общий анализ крови",2025-01-08T10:06:09+03:00,3756
Зайцева Валерия Юрьевна,Россия,8432 699044,104-878-380 43,7851 6969 7171 2352,ВТБ,MasterCard,Головная боль,Невролог,2024-07-11T21:23:28+03:00,"Доплерография сосудов шеи, ЭЭГ",2024-07-13T09:25:03+03:00,3593
Попова Агния Владимировна,Россия,9217 202789,226-957-374 14,8087 9479 7915 9736,Сбербанк,Visa,"Температура, Потливость",Терапевт,2023-05-04T20:39:26+03:00,"Общий анализ крови, ЭКГ",2023-05-07T08:38:05+03:00,4509
Попова Агния Владимировна,Россия,9217 202789,226-957-374 14,8087 9479 7915 9736,Сбербанк,Visa,"Сыпь, Выделения, Боль при мочеиспускании",Венеролог,2024-09-09T15:38:51+03:00,"ПЦР на инфекции, Анализ на ВИЧ, Общий анализ крови",2024-09-11T20:41:13+03:00,4583
Быкова Ольга Фёдоровна,Казахстан,N 6870046,564-877-657 76,7156 9238 9598 5563,Сбербанк,Visa,Шум в ушах,Сурдолог,2023-09-11T15:30:21+03:00,"МРТ головного мозга, Аудиограмма",2023-09-13T08:51:25+03:00,3165
Быкова Ольга Фёдоровна,Казахстан,N 6870046,564-877-657 76,7156 9238 9598 5563,Сбербанк,Visa,Заложенность ушей,Сурдолог,2025-03-05T11:53:30+03:00,"МРТ головного мозга, Рентген височной кости, Аудиограмма",2025-03-07T15:39:09+03:00,3617
Быкова Ольга Фёдоровна,Казахстан,N 6870046,564-877-657 76,7156 9238 9598 5563,Сбербанк,Visa,Кашель,Педиатр,2024-11-06T08:47:04+03:00,Общий анализ мочи,2024-11-09T19:39:53+03:00,10389
Князева Алиса Владиславовна,Беларусь,OY 0281225,784-462-952 22,3828 9237 8269 1114,Тинькофф,Мир,"Лихорадка, Потливость",Гематолог,2024-10-23T14:43:02+03:00,Коагулограмма,2024-10-25T13:34:59+03:00,9689
Князева Алиса Владиславовна,Беларусь,OY 0281225,784-462-952 22,3828 9237 8269 1114,Тинькофф,Мир,"Гнойные выделения, Боль в животе",Хирург,2024-07-09T09:01:19+03:00,МРТ или КТ,2024-07-12T11:50:44+03:00,10470
Белова Милана Данииловна,Россия,1233 287446,230-486-478 95,6918 6113 5426 3664,Сбербанк,Visa,"Отек десен, Гнойные выделения, Зубная боль",Стоматолог,2024-12-06T10:18:19+03:00,Аллергопробы,2024-12-08T14:27:15+03:00,5537
Белова Милана Данииловна,Россия,1233 287446,230-486-478 95,6918 6113 5426 3664,Сбербанк,Visa,"Зуд, Покраснение кожи, Сыпь",Дерматолог,2024-06-05T16:15:26+03:00,Биопсия кожи,2024-06-06T10:28:34+03:00,10572
Белова Милана Данииловна,Россия,1233 287446,230-486-478 95,6918 6113 5426 3664,Сбербанк,Visa,Потеря веса,Эндокринолог,2024-01-28T08:56:17+03:00,"Тест на толерантность к глюкозе, Глюкоза крови, Инсулин",2024-01-31T19:24:27+03:00,3059
